   emu(eV)      n(10^20/cm3)               DOS            intDOS            DOSvk2         |vk|(m/s)             sigma                ke      L(1E-8V2K-2)           S(uV/K)                PF  EFF(10^-20 W^5/3 m s^-1/3 K^-2)
   0.38000     2.7132746        0.11176560         24.014023        0.15938021E+11     377627.07        0.16468927E+20    0.27021858E+15     2.0509729        -135.45133         30.215644         5.3301308    
   0.39000     2.9353686        0.11783400         24.015171        0.17081186E+11     380735.78        0.17650171E+20    0.29082119E+15     2.0596203        -130.84732         30.218894         5.1460770    
   0.40000     3.1693480        0.12405278         24.016381        0.18264457E+11     383707.36        0.18872857E+20    0.31231905E+15     2.0685729        -126.46553         30.184364         4.9669427    
   0.41000     3.4155124        0.13043115         24.017653        0.19486953E+11     386528.31        0.20136076E+20    0.33469487E+15     2.0777067        -122.29411         30.115210         4.7926583    
   0.42000     3.6741811        0.13698021         24.018990        0.20747772E+11     389185.65        0.21438893E+20    0.35793453E+15     2.0869462        -118.32071         30.014000         4.6230662    
   0.43000     3.9456963        0.14371280         24.020393        0.22045947E+11     391666.70        0.22780311E+20    0.38202870E+15     2.0962658        -114.53308         29.882818         4.4579586    
   0.44000     4.2304271        0.15064336         24.021865        0.23380409E+11     393959.02        0.24159225E+20    0.40697364E+15     2.1056845        -110.91967         29.723511         4.2971273    
   0.45000     4.5287715        0.15778783         24.023407        0.24749954E+11     396050.40        0.25574390E+20    0.43277052E+15     2.1152534        -107.47019         29.538016         4.1404142    
   0.46000     4.8411600        0.16516363         24.025021        0.26153249E+11     397929.03        0.27024430E+20    0.45942338E+15     2.1250373        -104.17612         29.328707         3.9877515    
   0.47000     5.1680586        0.17278991         24.026711        0.27588869E+11     399583.70        0.28507872E+20    0.48693562E+15     2.1350928        -101.03085         29.098645         3.8391814    
   0.48000     5.5099719        0.18068790         24.028478        0.29055380E+11     401004.03        0.30023232E+20    0.51530582E+15     2.1454461        -98.029496         28.851672         3.6948464    
   0.49000     5.8674483        0.18888153         24.030325        0.30551449E+11     402180.64        0.31569136E+20    0.54452381E+15     2.1560766        -95.168426         28.592259         3.5549508    
   0.50000     6.2410857        0.19739818         24.032257        0.32075966E+11     403105.11        0.33144436E+20    0.57456806E+15     2.1669099        -92.444396         28.325124         3.4196986    
   0.51000     6.6315389        0.20626951         24.034275        0.33628138E+11     403769.85        0.34748312E+20    0.60540555E+15     2.1778236        -89.853635         28.054660         3.2892214    
   0.52000     7.0395290        0.21553224         24.036383        0.35207530E+11     404167.75        0.36380315E+20    0.63699488E+15     2.1886660        -87.390958         27.784299         3.1635114    
   0.53000     7.4658531        0.22522879         24.038587        0.36814026E+11     404291.59        0.38040324E+20    0.66929254E+15     2.1992864        -85.049157         27.515932         3.0423774    
   0.54000     7.9113967        0.23540770         24.040889        0.38447701E+11     404133.51        0.39728418E+20    0.70226200E+15     2.2095707        -82.818837         27.249562         2.9254356    
   0.55000     8.3771451        0.24612392         24.043297        0.40108622E+11     403684.39        0.41444665E+20    0.73588391E+15     2.2194772        -80.688795         26.983302         2.8121425    
   0.56000     8.8641964        0.25743889         24.045814        0.41796589E+11     402933.47        0.43188859E+20    0.77016559E+15     2.2290632        -78.646937         26.713781         2.7018675    
   0.57000     9.3737736        0.26942063         24.048448        0.43510896E+11     401868.15        0.44960271E+20    0.80514743E+15     2.2384970        -76.681616         26.436955         2.5939941    
   0.58000     9.9072384        0.28214409         24.051205        0.45250146E+11     400474.17        0.46757457E+20    0.84090427E+15     2.2480486        -74.783154         26.149201         2.4880317    
   0.59000     10.466104        0.29569179         24.054093        0.47012192E+11     398736.16        0.48578197E+20    0.87754040E+15     2.2580613        -72.945259         25.848511         2.3837140    
   0.60000     11.052053        0.31015503         24.057122        0.48794227E+11     396638.44        0.50419593E+20    0.91517819E+15     2.2689051        -71.166056         25.535545         2.2810634    
   0.61000     11.666952        0.32563579         24.060300        0.50593052E+11     394166.19        0.52278338E+20    0.95394159E+15     2.2809199        -69.448455         25.214302         2.1804040    
   0.62000     12.312880        0.34224919         24.063638        0.52405477E+11     391306.56        0.54151136E+20    0.99393702E+15     2.2943586        -67.799748         24.892226         2.0823172    
   0.63000     12.992151        0.36012651         24.067149        0.54228810E+11     388049.82        0.56035205E+20    0.10352352E+16     2.3093411        -66.230428         24.579672         1.9875473    
   0.64000     13.707355        0.37941844         24.070845        0.56061328E+11     384390.35        0.57928766E+20    0.10778579E+16     2.3258261        -64.752380         24.288783         1.8968729    
   0.65000     14.461392        0.40029842         24.074743        0.57902646E+11     380327.10        0.59831420E+20    0.11217723E+16     2.3436104        -63.376737         24.031953         1.8109700    
   0.66000     15.257523        0.42296561         24.078857        0.59753887E+11     375863.84        0.61744326E+20    0.11668967E+16     2.3623561        -62.111762         23.820165         1.7302924    
   0.67000     16.099420        0.44764735         24.083209        0.61617583E+11     371008.89        0.63670103E+20    0.12131162E+16     2.3816441        -60.961154         23.661480         1.6549924    
   0.68000     16.991226        0.47460094         24.087818        0.63497325E+11     365774.49        0.65612460E+20    0.12603090E+16     2.4010473        -59.923131         23.560002         1.5848970    
   0.69000     17.937610        0.50411467         24.092709        0.65397166E+11     360176.02        0.67575586E+20    0.13083772E+16     2.4202106        -58.990540         23.515519         1.5195434    
   0.70000     18.943830        0.53650815         24.097910        0.67320912E+11     354231.22        0.69563413E+20    0.13572788E+16     2.4389235        -58.152053         23.523990         1.4582709    
   0.71000     20.015792        0.57213229         24.103450        0.69271413E+11     347959.57        0.71578886E+20    0.14070521E+16     2.4571704        -57.394337         23.578872         1.4003507    
   0.72000     21.160112        0.61136892         24.109364        0.71250013E+11     341382.14        0.73623395E+20    0.14578282E+16     2.4751443        -56.704856         23.673166         1.3451340    
   0.73000     22.384172        0.65463036         24.115691        0.73256317E+11     334521.83        0.75696530E+20    0.15098244E+16     2.4932193        -56.074826         23.801912         1.2921885    
   0.74000     23.696183        0.70235904         24.122472        0.75288353E+11     327404.25        0.77796254E+20    0.15633192E+16     2.5118805        -55.501752         23.964704         1.2413971    
   0.75000     25.105241        0.75502691         24.129755        0.77343185E+11     320058.83        0.79919535E+20    0.16186080E+16     2.5316213        -54.991033         24.167777         1.1929984    
   0.76000     26.621381        0.81313419         24.137591        0.79417926E+11     312520.25        0.82063387E+20    0.16759467E+16     2.5528235        -54.556234         24.425204         1.1475585    
   0.77000     28.255633        0.87720686         24.146037        0.81511013E+11     304829.60        0.84226196E+20    0.17354908E+16     2.5756399        -54.217860         24.758933         1.1058817    
   0.78000     30.020065        0.94779177         24.155156        0.83623552E+11     297035.15        0.86409104E+20    0.17972389E+16     2.5998981        -54.000709         25.197556         1.0688774    
   0.79000     31.927817         1.0254483         24.165017        0.85760496E+11     289192.32        0.88617231E+20    0.18609929E+16     2.6250438        -53.930119         25.773947         1.0374086    
   0.80000     33.993114         1.1107357         24.175691        0.87931431E+11     281362.82        0.90860482E+20    0.19263414E+16     2.6501365        -54.027646         26.522052         1.0121497    
   0.81000     36.231248         1.2041948         24.187258        0.90150798E+11     273612.80        0.93153777E+20    0.19926729E+16     2.6739025        -54.306806         27.473184        0.99347266    
   0.82000     38.658521         1.3063245         24.199804        0.92437467E+11     266010.31        0.95516617E+20    0.20592190E+16     2.6948440        -54.769580         28.652185        0.98137531    
   0.83000     41.292138         1.4175527         24.213415        0.94813711E+11     258622.30        0.97972015E+20    0.21251245E+16     2.7113922        -55.404263         30.073807        0.97545454    
   0.84000     44.150035         1.5382027         24.228186        0.97303697E+11     251511.52        0.10054494E+21    0.21895333E+16     2.7220828        -56.185081         31.739659        0.97492521    
   0.85000     47.250645         1.6684584         24.244211        0.99931728E+11     244733.83        0.10326052E+21    0.22516794E+16     2.7257265        -57.073684         33.636137        0.97867980    
   0.86000     50.612591         1.8083277         24.261587        0.10272048E+12     238336.17        0.10614216E+21    0.23109650E+16     2.7215445        -58.022305         35.733692        0.98538185    
   0.87000     54.254318         1.9576108         24.280409        0.10568947E+12     232355.35        0.10921005E+21    0.23670157E+16     2.7092467        -58.978040         37.987725        0.99358221    
   0.88000     58.193658         2.1158737         24.300770        0.10885392E+12     226817.82        0.11247992E+21    0.24197024E+16     2.6890383        -59.887539         40.341117         1.0018427    
   0.89000     62.447365         2.2824308         24.322755        0.11222419E+12     221740.19        0.11596245E+21    0.24691289E+16     2.6615608        -60.701306         42.728086         1.0088497    
   0.90000     67.030616         2.4563401         24.346443        0.11580560E+12     217130.35        0.11966316E+21    0.25155913E+16     2.6277838        -61.377000         45.078741         1.0135011    
   0.91000     71.956522         2.6364102         24.371902        0.11959883E+12     212988.90        0.12358274E+21    0.25595193E+16     2.5888722        -61.881372         47.323590         1.0149558    
   0.92000     77.235666         2.8212227         24.399187        0.12360042E+12     209310.63        0.12771763E+21    0.26014121E+16     2.5460582        -62.190793         49.397281         1.0126427    
   0.93000     82.875692         3.0091666         24.428337        0.12780356E+12     206085.94        0.13206078E+21    0.26417819E+16     2.5005360        -62.290609         51.241166         1.0062354    
   0.94000     88.880978         3.1984844         24.459375        0.13219867E+12     203301.90        0.13660229E+21    0.26811114E+16     2.4533916        -62.173725         52.804601        0.99560491    
   0.95000     95.252404         3.3873271         24.492305        0.13677390E+12     200943.08        0.14132993E+21    0.27198305E+16     2.4055684        -61.838869         54.045211        0.98076258    
   0.96000     101.98723         3.5738134         24.527113        0.14151539E+12     198992.13        0.14622936E+21    0.27583107E+16     2.3578633        -61.288907         54.928575        0.96180828    
   0.97000     109.07910         3.7560912         24.563767        0.14640729E+12     197430.06        0.15128421E+21    0.27968728E+16     2.3109425        -60.529479         55.427778        0.93889020    
   0.98000     116.51814         3.9323949         24.602215        0.15143160E+12     196236.45        0.15647588E+21    0.28358030E+16     2.2653676        -59.568072         55.523200        0.91218130    
   0.99000     124.29119         4.1010978         24.642390        0.15656794E+12     195389.56        0.16178332E+21    0.28753713E+16     2.2216222        -58.413544         55.202768        0.88187195    
   1.00000     132.38211         4.2607546         24.684207        0.16179331E+12     194866.43        0.16718275E+21    0.29158479E+16     2.1801351        -57.076013         54.462644        0.84817565    
   1.01000     140.77219         4.4101343         24.727570        0.16708191E+12     194643.01        0.17264751E+21    0.29575135E+16     2.1412946        -55.567014         53.308252        0.81134331    
   1.02000     149.44052         4.5482413         24.772372        0.17240518E+12     194694.38        0.17814811E+21    0.30006620E+16     2.1054546        -53.899780         51.755342        0.77168065    
   1.03000     158.36453         4.6743266         24.818495        0.17773210E+12     194994.97        0.18365246E+21    0.30455938E+16     2.0729329        -52.089547         49.830807        0.72956386    
   1.04000     167.52045         4.7878893         24.865817        0.18302973E+12     195518.91        0.18912656E+21    0.30926010E+16     2.0440023        -50.153774         47.572915        0.68544896    
   1.05000     176.88375         4.8886713         24.914210        0.18826415E+12     196240.39        0.19453534E+21    0.31419437E+16     2.0188772        -48.112184         45.030696        0.63987163    
   1.06000     186.42964         4.9766468         24.963548        0.19340159E+12     197134.03        0.19984392E+21    0.31938218E+16     1.9976976        -45.986592         42.262325        0.59343559    
   1.07000     196.13349         5.0520080         25.013701        0.19840983E+12     198175.32        0.20501898E+21    0.32483434E+16     1.9805138        -43.800465         39.332496        0.54678960    
   1.08000     205.97126         5.1151493         25.064547        0.20325962E+12     199340.89        0.21003033E+21    0.33054950E+16     1.9672725        -41.578221         36.308960        0.50059482    
   1.09000     215.91982         5.1666499         25.115965        0.20792610E+12     200608.80        0.21485225E+21    0.33651166E+16     1.9578086        -39.344303         33.258573        0.45548668    
   1.10000     225.95736         5.2072560         25.167844        0.21238989E+12     201958.65        0.21946473E+21    0.34268872E+16     1.9518439        -37.122090         30.243327        0.41203588    
   1.11000     236.06363         5.2378602         25.220077        0.21663780E+12     203371.54        0.22385414E+21    0.34903231E+16     1.9489940        -34.932744         27.316846        0.37071433    
   1.12000     246.22026         5.2594810         25.272571        0.22066305E+12     204829.91        0.22801348E+21    0.35547918E+16     1.9487838        -32.794125         24.521815        0.33187060    
   1.13000     256.41092         5.2732380         25.325241        0.22446483E+12     206317.21        0.23194189E+21    0.36195413E+16     1.9506725        -30.719877         21.888608        0.29571816    
   1.14000     266.62154         5.2803258         25.378013        0.22804736E+12     207817.52        0.23564376E+21    0.36837429E+16     1.9540847        -28.718826         19.435213        0.26233743    
   1.15000     276.84043         5.2819850         25.430829        0.23141857E+12     209315.08        0.23912726E+21    0.37465428E+16     1.9584461        -26.794749         17.168347        0.23169062    
   1.16000     287.05829         5.2794721         25.483639        0.23458840E+12     210793.89        0.24240269E+21    0.38071169E+16     1.9632192        -24.946564         15.085473        0.20364637    
   1.17000     297.26826         5.2740284         25.536409        0.23756723E+12     212237.46        0.24548074E+21    0.38647225E+16     1.9679357        -23.168914         13.177371        0.17801034    
   1.18000     307.46582         5.2668510         25.589114        0.24036428E+12     213628.62        0.24837096E+21    0.39187402E+16     1.9722214        -21.453063         11.430874        0.15455753    
   1.19000     317.64874         5.2590649         25.641744        0.24298649E+12     214949.68        0.25108052E+21    0.39687016E+16     1.9758111        -19.787999         9.8314322        0.13306255    
   1.20000     327.81684         5.2516993         25.694297        0.24543776E+12     216182.61        0.25361344E+21    0.40143007E+16     1.9785528        -18.161599         8.3652790        0.11332488    
   1.21000     337.97185         5.2456681         25.746782        0.24771860E+12     217309.60        0.25597026E+21    0.40553901E+16     1.9804010        -16.561724         7.0210260        0.95187108E-01
   1.22000     348.11712         5.2417553         25.799217        0.24982629E+12     218313.56        0.25814816E+21    0.40919623E+16     1.9814020        -14.977139         5.7906425        0.78545326E-01
   1.23000     358.25739         5.2406046         25.851626        0.25175531E+12     219178.84        0.26014144E+21    0.41241227E+16     1.9816733        -13.398187         4.6698359        0.63351773E-01
   1.24000     368.39853         5.2427144         25.904040        0.25349802E+12     219891.88        0.26194220E+21    0.41520573E+16     1.9813805        -11.817190         3.6579175        0.49610606E-01
   1.25000     378.54720         5.2484362         25.956493        0.25504548E+12     220441.76        0.26354121E+21    0.41759998E+16     1.9807148        -10.228587         2.7572734        0.37368411E-01
   1.26000     388.71061         5.2579762         26.009022        0.25638825E+12     220820.68        0.26492870E+21    0.41962017E+16     1.9798731        -8.6288503         1.9725811        0.26701391E-01
   1.27000     398.89624         5.2714011         26.061665        0.25751710E+12     221024.29        0.26609515E+21    0.42129084E+16     1.9790423        -7.0162245         1.3099174        0.17701279E-01
   1.28000     409.11156         5.2886445         26.114462        0.25842366E+12     221051.75        0.26703192E+21    0.42263416E+16     1.9783879        -5.3903503        0.77588463        0.10461942E-01
   1.29000     419.36379         5.3095156         26.167450        0.25910081E+12     220905.71        0.26773162E+21    0.42366905E+16     1.9780492        -3.7518249        0.37686412        0.50682685E-02
   1.30000     429.65968         5.3337088         26.220664        0.25954289E+12     220592.08        0.26818842E+21    0.42441102E+16     1.9781383        -2.1017531        0.11846864        0.15884076E-02
   1.31000     440.00526         5.3608133         26.274134        0.25974570E+12     220119.66        0.26839799E+21    0.42487285E+16     1.9787446       -0.44133528        0.52277711E-02    0.69856613E-04
   1.32000     450.40571         5.3903218         26.327888        0.25970639E+12     219499.72        0.26835737E+21    0.42506584E+16     1.9799430         1.2284635        0.40498418E-01    0.53918734E-03
   1.33000     460.86509         5.4216391         26.381947        0.25942310E+12     218745.45        0.26806465E+21    0.42500167E+16     1.9818059         2.9071276        0.22655192        0.30046376E-02
   1.34000     471.38629         5.4540891         26.436325        0.25889460E+12     217871.48        0.26751854E+21    0.42469451E+16     1.9844163         4.5946594        0.56475558        0.74603145E-02
   1.35000     481.97076         5.4869207         26.491030        0.25811986E+12     216893.41        0.26671799E+21    0.42416324E+16     1.9878826         6.2914878         1.0557450        0.13890504E-01
   1.36000     492.61847         5.5193137         26.546062        0.25709774E+12     215827.41        0.26566183E+21    0.42343350E+16     1.9923520         7.9982170         1.6994779        0.22272565E-01
   1.37000     503.32773         5.5503839         26.601412        0.25582678E+12     214689.84        0.26434853E+21    0.42253931E+16     1.9980219         9.7152317         2.4950728        0.32577115E-01
   1.38000     514.09506         5.5791905         26.657062        0.25430513E+12     213497.09        0.26277619E+21    0.42152408E+16     2.0051478         11.442191         3.4403642        0.44764635E-01
   1.39000     524.91515         5.6047454         26.712985        0.25253078E+12     212265.41        0.26094274E+21    0.42044094E+16     2.0140479         13.177456         4.5311494        0.58778146E-01
   1.40000     535.78072         5.6260273         26.769142        0.25050197E+12     211010.79        0.25884635E+21    0.41935215E+16     2.0251017         14.917493         5.7601489        0.74532195E-01
   1.41000     546.68249         5.6420008         26.825487        0.24821773E+12     209748.97        0.25648602E+21    0.41832797E+16     2.0387464         16.656304         7.1157546        0.91898895E-01
   1.42000     557.60920         5.6516425         26.881961        0.24567868E+12     208495.36        0.25386239E+21    0.41744470E+16     2.0554674         18.384925         8.5806872        0.11069221    
   1.43000     568.54765         5.6539735         26.938496        0.24288781E+12     207265.00        0.25097855E+21    0.41678235E+16     2.0757867         20.091014         10.130721        0.13065196    
   1.44000     579.48281         5.6480995         26.995013        0.23985134E+12     206072.44        0.24784094E+21    0.41642187E+16     2.1002476         21.758566         11.733662        0.15142937    
   1.45000     590.39804         5.6332551         27.051428        0.23657950E+12     204931.56        0.24446011E+21    0.41644221E+16     2.1293976         23.367746         13.348783        0.17257589    
   1.46000     601.27537         5.6088509         27.107647        0.23308717E+12     203855.41        0.24085145E+21    0.41691720E+16     2.1637674         24.894884         14.926895        0.19353743    
   1.47000     612.09593         5.5745194         27.163572        0.22939436E+12     202855.90        0.23703563E+21    0.41791251E+16     2.2038486         26.312608         16.411241        0.21365574    
   1.48000     622.84034         5.5301548         27.219104        0.22552647E+12     201943.61        0.23303890E+21    0.41948259E+16     2.2500675         27.590145         17.739296        0.23217901    
   1.49000     633.48934         5.4759425         27.274142        0.22151428E+12     201127.48        0.22889305E+21    0.42166784E+16     2.3027558         28.693793         18.845538        0.24828323    
   1.50000     644.02428         5.4123730         27.328591        0.21739369E+12     200414.72        0.22463521E+21    0.42449191E+16     2.3621181         29.587575         19.665119        0.26110560    
   1.51000     654.42780         5.3402380         27.382361        0.21320528E+12     199810.67        0.22030728E+21    0.42795936E+16     2.4281958         30.234085         20.138286        0.26979063    
   1.52000     664.68430         5.2606054         27.435371        0.20899352E+12     199318.93        0.21595522E+21    0.43205356E+16     2.5008284         30.595548         20.215300        0.27354858    
   1.53000     674.78051         5.1747758         27.487552        0.20480596E+12     198941.57        0.21162818E+21    0.43673515E+16     2.5796137         30.635091         19.861490        0.27172456    
   1.54000     684.70583         5.0842215         27.538851        0.20069225E+12     198679.50        0.20737743E+21    0.44194100E+16     2.6638687         30.318238         19.062041        0.26387475    
   1.55000     694.45263         4.9905131         27.589226        0.19670300E+12     198533.09        0.20325530E+21    0.44758400E+16     2.7525973         29.614621         17.826014        0.24984397    
   1.56000     704.01636         4.8952394         27.638656        0.19288878E+12     198502.75        0.19931403E+21    0.45355389E+16     2.8444679         28.499865         16.189128        0.22983647    
   1.57000     713.39548         4.7999273         27.687131        0.18929899E+12     198589.75        0.19560466E+21    0.45971940E+16     2.9378097         26.957571         14.214798        0.20446973    
   1.58000     722.59128         4.7059671         27.734659        0.18598081E+12     198796.91        0.19217595E+21    0.46593197E+16     3.0306340         24.981289         11.993025        0.17479979    
   1.59000     731.60757         4.6145495         27.781259        0.18297823E+12     199129.25        0.18907335E+21    0.47203120E+16     3.1206884         22.576298         9.6368650        0.14230746    
   1.60000     740.45023         4.5266174         27.826961        0.18033112E+12     199594.44        0.18633806E+21    0.47785224E+16     3.2055464         19.760976         7.2764296        0.10883800    
   1.61000     749.12669         4.4428360         27.871805        0.17807439E+12     200203.01        0.18400616E+21    0.48323451E+16     3.2827333         16.567530         5.0506570        0.76492545E-01
   1.62000     757.64538         4.3635813         27.915833        0.17623731E+12     200968.22        0.18210788E+21    0.48803165E+16     3.3498800         13.041858         3.0974743        0.47477782E-01
   1.63000     766.01521         4.2889477         27.959092        0.17484293E+12     201905.74        0.18066705E+21    0.49212137E+16     3.4048915         9.2423933         1.5432911        0.23929049E-01
   1.64000     774.24499         4.2187717         28.001627        0.17390770E+12     203032.89        0.17970067E+21    0.49541456E+16     3.4461095         5.2378849        0.49301668        0.77288644E-02
   1.65000     782.34301         4.1526695         28.043481        0.17344131E+12     204367.86        0.17921875E+21    0.49786214E+16     3.4724474         1.1042464        0.21853218E-01    0.34621183E-03
   1.66000     790.31664         4.0900859         28.084692        0.17344675E+12     205928.69        0.17922436E+21    0.49945903E+16     3.4834761        -3.0792815        0.16994008        0.27196873E-02
   1.67000     798.17205         4.0303486         28.125292        0.17392055E+12     207732.36        0.17971395E+21    0.50024436E+16     3.4794485        -7.2342562        0.94052333        0.15200315E-01
   1.68000     805.91405         3.9727260         28.165306        0.17485337E+12     209793.82        0.18067784E+21    0.50029817E+16     3.4612585        -11.287015         2.3017764        0.37559126E-01
   1.69000     813.54601         3.9164830         28.204751        0.17623061E+12     212125.34        0.18210096E+21    0.49973481E+16     3.4303416        -15.172099         4.1918289        0.69053253E-01
   1.70000     821.06992         3.8609333         28.243638        0.17803332E+12     214735.82        0.18396372E+21    0.49869400E+16     3.3885349        -18.834797         6.5261050        0.10853520    
   1.71000     828.48653         3.8054830         28.281970        0.18023910E+12     217630.43        0.18624298E+21    0.49733081E+16     3.3379165        -22.232654         9.2058210        0.15458503    
   1.72000     835.79557         3.7496663         28.319747        0.18282308E+12     220810.23        0.18891303E+21    0.49580556E+16     3.2806469        -25.335908         12.126483        0.20564487    
   1.73000     842.99599         3.6931688         28.356961        0.18575885E+12     224272.06        0.19194659E+21    0.49427472E+16     3.2188298        -28.126986         15.185419        0.26013899    
   1.74000     850.08630         3.6358395         28.393607        0.18901933E+12     228008.36        0.19531568E+21    0.49288352E+16     3.1544031        -30.599269         18.287706        0.31656838    
   1.75000     857.06489         3.5776914         28.429675        0.19257752E+12     232007.15        0.19899240E+21    0.49176067E+16     3.0890669        -32.755390         21.350205        0.37357536    
   1.76000     863.93029         3.5188904         28.465159        0.19640707E+12     236252.11        0.20294951E+21    0.49101522E+16     3.0242449        -34.605305         24.303755        0.42997940    
   1.77000     870.68153         3.4597346         28.500052        0.20048272E+12     240722.72        0.20716092E+21    0.49073535E+16     2.9610758        -36.164376         27.093791        0.48478892    
   1.78000     877.31829         3.4006265         28.534354        0.20478056E+12     245394.54        0.21160193E+21    0.49098876E+16     2.9004270        -37.451605         29.679766        0.53719581    
   1.79000     883.84111         3.3420400         28.568066        0.20927822E+12     250239.69        0.21624941E+21    0.49182416E+16     2.8429220        -38.488129         32.033806        0.58655968    
   1.80000     890.25148         3.2844848         28.601198        0.21395487E+12     255227.50        0.22108184E+21    0.49327353E+16     2.7889759        -39.296014         34.138944        0.63238758    
   1.81000     896.55191         3.2284723         28.633761        0.21879119E+12     260325.30        0.22607926E+21    0.49535465E+16     2.7388328        -39.897333         35.987233        0.67431347    
   1.82000     902.74585         3.1744834         28.665774        0.22376929E+12     265499.50        0.23122318E+21    0.49807372E+16     2.6926026        -40.313514         37.577916        0.71207993    
   1.83000     908.83763         3.1229419         28.697259        0.22887257E+12     270716.62        0.23649646E+21    0.50142790E+16     2.6502928        -40.564909         38.915773        0.74552318    
   1.84000     914.83235         3.0741944         28.728242        0.23408561E+12     275944.47        0.24188314E+21    0.50540758E+16     2.6118376        -40.670527         40.009693        0.77456124    
   1.85000     920.73566         3.0284973         28.758753        0.23939399E+12     281153.19        0.24736835E+21    0.50999847E+16     2.5771207        -40.647908         40.871496        0.79918470    
   1.86000     926.55365         2.9860119         28.788823        0.24478417E+12     286316.19        0.25293809E+21    0.51518341E+16     2.5459956        -40.513087         41.514986        0.81944908    
   1.87000     932.29260         2.9468061         28.818484        0.25024334E+12     291410.69        0.25857910E+21    0.52094399E+16     2.5183009        -40.280644         41.955243        0.83546827    
   1.88000     937.95887         2.9108636         28.847770        0.25575922E+12     296418.10        0.26427872E+21    0.52726208E+16     2.4938732        -39.963815         42.208126        0.84740871    
   1.89000     943.55868         2.8780987         28.876712        0.26131996E+12     301323.81        0.27002469E+21    0.53412098E+16     2.4725562        -39.574658         42.290012        0.85548443    
   1.90000     949.09806         2.8483746         28.905342        0.26691399E+12     306116.77        0.27580506E+21    0.54150648E+16     2.4542084        -39.124275         42.217726        0.85995329    
   1.91000     954.58275         2.8215249         28.933689        0.27252995E+12     310788.67        0.28160809E+21    0.54940744E+16     2.4387058        -38.623073         42.008655        0.86111460    
   1.92000     960.01812         2.7973763         28.961782        0.27815671E+12     315332.93        0.28742229E+21    0.55781592E+16     2.4259424        -38.081035         41.680981        0.85930781    
   1.93000     965.40926         2.7757705         28.989645        0.28378349E+12     319743.55        0.29323649E+21    0.56672680E+16     2.4158265        -37.507984         41.253944        0.85491158    
   1.94000     970.76094         2.7565831         29.017305        0.28940010E+12     324014.01        0.29904020E+21    0.57613673E+16     2.4082746        -36.913787         40.748045        0.84834169    
   1.95000     976.07778         2.7397405         29.044785        0.29499733E+12     328136.34        0.30482387E+21    0.58604267E+16     2.4032020        -36.308472         40.185087        0.84004661    
   1.96000     981.36429         2.7252302         29.072108        0.30056737E+12     332100.34        0.31057946E+21    0.59644020E+16     2.4005137        -35.702231         39.587988        0.83049953    
   1.97000     986.62501         2.7131075         29.099297        0.30610432E+12     335893.22        0.31630085E+21    0.60732176E+16     2.4000954        -35.105312         38.980376        0.82018684    
   1.98000     991.86468         2.7034949         29.126378        0.31160459E+12     339499.50        0.32198433E+21    0.61867528E+16     2.4018066        -34.527814         38.386003        0.80959402    
   1.99000     997.08833         2.6965775         29.153376        0.31706721E+12     342901.36        0.32762891E+21    0.63048319E+16     2.4054775        -33.979427         37.828081        0.79919078    
   2.00000     1002.3014         2.6925926         29.180319        0.32249404E+12     346079.22        0.33323652E+21    0.64272210E+16     2.4109081        -33.469171         37.328669        0.78941767    
   2.01000     1007.5098         2.6918153         29.207239        0.32788982E+12     349012.79        0.33881204E+21    0.65536289E+16     2.4178705        -33.005177         36.908208        0.78067609    
   2.02000     1012.7200         2.6945423         29.234167        0.33326206E+12     351682.24        0.34436323E+21    0.66837094E+16     2.4261118        -32.594522         36.585248        0.77332270    
   2.03000     1017.9392         2.7010726         29.261142        0.33862097E+12     354069.72        0.34990064E+21    0.68170646E+16     2.4353573        -32.243140         36.376374        0.76766779    
   2.04000     1023.1749         2.7116889         29.288203        0.34397930E+12     356160.89        0.35543747E+21    0.69532435E+16     2.4453118        -31.955763         36.296236        0.76397611    
   2.05000     1028.4353         2.7266384         29.315390        0.34935232E+12     357946.43        0.36098946E+21    0.70917385E+16     2.4556598        -31.735856         36.357579        0.76246753    
   2.06000     1033.7289         2.7461146         29.342750        0.35475768E+12     359423.59        0.36657488E+21    0.72319784E+16     2.4660645        -31.585504         36.571125        0.76331532    
   2.07000     1039.0648         2.7702407         29.370328        0.36021541E+12     360597.23        0.37221441E+21    0.73733230E+16     2.4761679        -31.505225         36.945228        0.76663994    
   2.08000     1044.4518         2.7990541         29.398171        0.36574768E+12     361480.72        0.37793096E+21    0.75150639E+16     2.4855942        -31.493711         37.485226        0.77249801    
   2.09000     1049.8991         2.8324929         29.426325        0.37137843E+12     362096.16        0.38374928E+21    0.76564342E+16     2.4939572        -31.547539         38.192540        0.78086763    
   2.10000     1055.4155         2.8703857         29.454836        0.37713277E+12     362474.12        0.38969530E+21    0.77966322E+16     2.5008744        -31.660927         39.063614        0.79163261    
   2.11000     1061.0092         2.9124442         29.483746        0.38303602E+12     362652.77        0.39579519E+21    0.79348581E+16     2.5059861        -31.825603         40.088867        0.80456933    
   2.12000     1066.6880         2.9582606         29.513097        0.38911260E+12     362676.51        0.40207418E+21    0.80703603E+16     2.5089774        -32.030873         41.251879        0.81934010    
   2.13000     1072.4587         3.0073113         29.542922        0.39538474E+12     362594.12        0.40855525E+21    0.82024851E+16     2.5096009        -32.263929         42.529012        0.83549616    
