   emu(eV)      n(10^20/cm3)               DOS            intDOS       tau(1E-14s)         |vk|(m/s)        sigma(S/m)       ke(Wm-1K-1)      L(1E-8V2K-2)           S(uV/K)   PF(1E-4Wm-1K-2)
   1.29000     419.36379         5.3095156         26.167450         1.6145037         220905.71         4313010.7         70.864654         2.0538047         3.7447628        0.60482422    
   1.30000     429.65968         5.3337088         26.220664         1.6067521         220592.08         4303083.3         70.723722         2.0544490         5.1148329         1.1257518    
   1.31000     440.00526         5.3608133         26.274134         1.5993919         220119.66         4289919.2         70.544998         2.0555457         6.4975931         1.8111488    
   1.32000     450.40571         5.3903218         26.327888         1.5924271         219499.72         4273502.7         70.331041         2.0571837         7.8921246         2.6617781    
   1.33000     460.86509         5.4216391         26.381947         1.5858580         218745.45         4253831.9         70.084369         2.0594481         9.2978541         3.6774416    
   1.34000     471.38629         5.4540891         26.436325         1.5796820         217871.48         4230912.5         69.807787         2.0624329         10.714659         4.8572537    
   1.35000     481.97076         5.4869207         26.491030         1.5738934         216893.41         4204751.5         69.504743         2.0662560         12.142813         6.1998183    
   1.36000     492.61847         5.5193137         26.546062         1.5684846         215827.41         4175351.1         69.179663         2.0710732         13.582760         7.7031620    
   1.37000     503.32773         5.5503839         26.601412         1.5634458         214689.84         4142705.9         68.838223         2.0770912         15.034737         9.3643092    
   1.38000     514.09506         5.5791905         26.657062         1.5587662         213497.09         4106801.6         68.487526         2.0845762         16.498275         11.178430    
   1.39000     524.91515         5.6047454         26.712985         1.5544336         212265.41         4067618.2         68.136165         2.0938594         17.971618         13.137554    
   1.40000     535.78072         5.6260273         26.769142         1.5504352         211010.79         4025136.1         67.794156         2.1053374         19.451102         15.228917    
   1.41000     546.68249         5.6420008         26.825487         1.5467577         209748.97         3979345.6         67.472757         2.1194677         20.930566         17.433060    
   1.42000     557.60920         5.6516425         26.881961         1.5433876         208495.36         3930258.6         67.184170         2.1367605         22.400809         19.721891    
   1.43000     568.54765         5.6539735         26.938496         1.5403112         207265.00         3877921.3         66.941167         2.1577658         23.849151         22.056919    
   1.44000     579.48281         5.6480995         26.995013         1.5375150         206072.44         3822428.0         66.756654         2.1830579         25.259110         24.387956    
   1.45000     590.39804         5.6332551         27.051428         1.5349860         204931.56         3763933.2         66.643193         2.2132165         26.610224         26.652562    
   1.46000     601.27537         5.6088509         27.107647         1.5327115         203855.41         3702661.9         66.612505         2.2488046         27.878018         28.776493    
   1.47000     612.09593         5.5745194         27.163572         1.5306797         202855.90         3638917.8         66.674974         2.2903435         29.034144         30.675406    
   1.48000     622.84034         5.5301548         27.219104         1.5288796         201943.61         3573087.1         66.839157         2.3382846         30.046688         32.257954    
   1.49000     633.48934         5.4759425         27.274142         1.5273013         201127.48         3505638.9         67.111320         2.3929775         30.880667         33.430319    
   1.50000     644.02428         5.4123730         27.328591         1.5259362         200414.72         3437121.5         67.495007         2.4546342         31.498727         34.102081    
   1.51000     654.42780         5.3402380         27.382361         1.5247769         199810.67         3368155.1         67.990652         2.5232898         31.862048         34.193178    
   1.52000     664.68430         5.2606054         27.435371         1.5238174         199318.93         3299421.3         68.595252         2.5987607         31.931478         33.641536    
   1.53000     674.78051         5.1747758         27.487552         1.5230531         198941.57         3231649.2         69.302108         2.6806014         31.668900         32.410831    
   1.54000     684.70583         5.0842215         27.538851         1.5224805         198679.50         3165601.2         70.100674         2.7680633         31.038838         30.497701    
   1.55000     694.45263         4.9905131         27.589226         1.5220975         198533.09         3102055.7         70.976530         2.8600603         30.010285         27.937647    
   1.56000     704.01636         4.8952394         27.638656         1.5219023         198502.75         3041791.2         71.911530         2.9551473         28.558712         24.808850    
   1.57000     713.39548         4.7999273         27.687131         1.5218940         198589.75         2985569.5         72.884169         3.0515187         26.668171         21.233112    
   1.58000     722.59128         4.7059671         27.734659         1.5220715         198796.91         2934119.3         73.870218         3.1470353         24.333360         17.373284    
   1.59000     731.60757         4.6145495         27.781259         1.5224338         199129.25         2888121.4         74.843636         3.2392871         21.561459         13.426775    
   1.60000     740.45023         4.5266174         27.826961         1.5229791         199594.44         2848194.0         75.777785         3.3256945         18.373508         9.6150986    
   1.61000     749.12669         4.4428360         27.871805         1.5237049         200203.01         2814880.3         76.646886         3.4036477         14.805070         6.1699391    
   1.62000     757.64538         4.3635813         27.915833         1.5246080         200968.22         2788637.4         77.427621         3.4706745         10.905950         3.3167982    
   1.63000     766.01521         4.2889477         27.959092         1.5256844         201905.74         2769827.3         78.100749         3.5246218         6.7388288         1.2578288    
   1.64000     774.24499         4.2187717         28.001627         1.5269295         203032.89         2758711.5         78.652542         3.5638260         2.3767849        0.15584255    
   1.65000     782.34301         4.1526695         28.043481         1.5283382         204367.86         2755447.3         79.075865         3.5872517        -2.1001519        0.12153280    
   1.66000     790.31664         4.0900859         28.084692         1.5299059         205928.69         2760089.5         79.370761         3.5945737        -6.6091126         1.2056173    
   1.67000     798.17205         4.0303486         28.125292         1.5316282         207732.36         2772593.9         79.544427         3.5861917        -11.068747         3.3969035    
   1.68000     805.91405         3.9727260         28.165306         1.5335019         209793.82         2792825.6         79.610609         3.5631749        -15.403361         6.6263566    
   1.69000     813.54601         3.9164830         28.204751         1.5355247         212125.34         2820569.3         79.588483         3.5271462        -19.546401         10.776318    
   1.70000     821.06992         3.8609333         28.243638         1.5376962         214735.82         2855542.6         79.501181         3.4801259        -23.442978         15.693297    
   1.71000     828.48653         3.8054830         28.281970         1.5400176         217630.43         2897410.1         79.374147         3.4243576        -27.051266         21.202406    
   1.72000     835.79557         3.7496663         28.319747         1.5424916         220810.23         2945798.7         79.233509         3.3621403        -30.342783         27.121511    
   1.73000     842.99599         3.6931688         28.356961         1.5451228         224272.06         3000311.9         79.104633         3.2956837        -33.301707         33.273569    
   1.74000     850.08630         3.6358395         28.393607         1.5479168         228008.36         3060543.1         79.010968         3.2269995        -35.923459         39.496153    
   1.75000     857.06489         3.5776914         28.429675         1.5508804         232007.15         3126087.0         78.973224         3.1578305        -38.212836         45.647774    
   1.76000     863.93029         3.5188904         28.465159         1.5540212         236252.11         3196548.8         79.008912         3.0896178        -40.181952         51.611134    
   1.77000     870.68153         3.4597346         28.500052         1.5573463         240722.72         3271550.5         79.132181         3.0234969        -41.848226         57.293815    
   1.78000     877.31829         3.4006265         28.534354         1.5608628         245394.54         3350735.4         79.353911         2.9603169        -43.232554         62.627046    
   1.79000     883.84111         3.3420400         28.568066         1.5645764         250239.69         3433770.2         79.681974         2.9006737        -44.357771         67.563270    
   1.80000     890.25148         3.2844848         28.601198         1.5684913         255227.50         3520345.0         80.121607         2.8449487        -45.247435         72.073093    
   1.81000     896.55191         3.2284723         28.633761         1.5726096         260325.30         3610173.2         80.675829         2.7933504        -45.924912         76.142073    
   1.82000     902.74585         3.1744834         28.665774         1.5769311         265499.50         3702989.6         81.345869         2.7459525        -46.412738         79.767663    
   1.83000     908.83763         3.1229419         28.697259         1.5814532         270716.62         3798548.2         82.131562         2.7027287        -46.732210         82.956473    
   1.84000     914.83235         3.0741944         28.728242         1.5861709         275944.47         3896620.6         83.031725         2.6635813        -46.903140         85.721933    
   1.85000     920.73566         3.0284973         28.758753         1.5910769         281153.19         3996992.9         84.044479         2.6283659        -46.943753         88.082371    
   1.86000     926.55365         2.9860119         28.788823         1.5961628         286316.19         4099463.7         85.167538         2.5969110        -46.870679         90.059499    
   1.87000     932.29260         2.9468061         28.818484         1.6014190         291410.69         4203841.4         86.398476         2.5690335        -46.699017         91.677296    
   1.88000     937.95887         2.9108636         28.847770         1.6068358         296418.10         4309941.7         87.734945         2.5445514        -46.442473         92.961276    
   1.89000     943.55868         2.8780987         28.876712         1.6124042         301323.81         4417585.4         89.174871         2.5232922        -46.113544         93.938141    
   1.90000     949.09806         2.8483746         28.905342         1.6181167         306116.77         4526596.2         90.716601         2.5050998        -45.723752         94.635804    
   1.91000     954.58275         2.8215249         28.933689         1.6239674         310788.67         4636799.6         92.358983         2.4898365        -45.283911         95.083724    
   1.92000     960.01812         2.7973763         28.961782         1.6299529         315332.93         4748023.9         94.101367         2.4773824        -44.804402         95.313467    
   1.93000     965.40926         2.7757705         28.989645         1.6360722         319743.55         4860102.1         95.943512         2.4676311        -44.295426         95.359322    
   1.94000     970.76094         2.7565831         29.017305         1.6423264         324014.01         4972876.7         97.885398         2.4604822        -43.767190         95.258780    
   1.95000     976.07778         2.7397405         29.044785         1.6487183         328136.34         5086206.4         99.926966         2.4558324        -43.230003         95.052712    
   1.96000     981.36429         2.7252302         29.072108         1.6552520         332100.34         5199973.9         102.06782         2.4535658        -42.694255         94.785095    
   1.97000     986.62501         2.7131075         29.099297         1.6619317         335893.22         5314094.3         104.30695         2.4535449        -42.170283         94.502282    
   1.98000     991.86468         2.7034949         29.126378         1.6687610         339499.50         5428523.1         106.64248         2.4556053        -41.668149         94.251900    
   1.99000     997.08833         2.6965775         29.153376         1.6757417         342901.36         5543261.3         109.07153         2.4595522        -41.197377         94.081556    
   2.00000     1002.3014         2.6925926         29.180319         1.6828730         346079.22         5658359.7         111.59016         2.4651613        -40.766690         94.037583    
   2.01000     1007.5098         2.6918153         29.207239         1.6901506         349012.79         5773919.6         114.19340         2.4721811        -40.383796         94.164023    
   2.02000     1012.7200         2.6945423         29.234167         1.6975661         351682.24         5890091.9         116.87529         2.4803366        -40.055241         94.501950    
   2.03000     1017.9392         2.7010726         29.261142         1.7051067         354069.72         6007076.2         119.62889         2.4893327        -39.786327         95.089122    
   2.04000     1023.1749         2.7116889         29.288203         1.7127553         356160.89         6125119.3         122.44631         2.4988556        -39.581056         95.959792    
   2.05000     1028.4353         2.7266384         29.315390         1.7204903         357946.43         6244513.7         125.31859         2.5085738        -39.442071         97.144463    
   2.06000     1033.7289         2.7461146         29.342750         1.7282872         359423.59         6365598.0         128.23562         2.5181376        -39.370544         98.669296    
   2.07000     1039.0648         2.7702407         29.370328         1.7361185         360597.23         6488754.9         131.18605         2.5271808        -39.365986         100.55499    
   2.08000     1044.4518         2.7990541         29.398171         1.7439555         361480.72         6614408.5         134.15739         2.5353247        -39.426012         102.81506    
   2.09000     1049.8991         2.8324929         29.426325         1.7517693         362096.16         6743017.2         137.13615         2.5421882        -39.546075         105.45351    
   2.10000     1055.4155         2.8703857         29.454836         1.7595326         362474.12         6875062.0         140.10842         2.5474029        -39.719272         108.46239    
   2.11000     1061.0092         2.9124442         29.483746         1.7672204         362652.77         7011029.7         143.06048         2.5506325        -39.936281         111.81937    
   2.12000     1066.6880         2.9582606         29.513097         1.7748120         362676.51         7151391.8         145.97968         2.5515957        -40.185504         115.48602    
   2.13000     1072.4587         3.0073113         29.542922         1.7822915         362594.12         7296581.2         148.85533         2.5500869        -40.453444         119.40717    
   2.14000     1078.3270         3.0589665         29.573252         1.7896487         362456.68         7446968.9         151.67945         2.5459932        -40.725307         123.51175    
   2.15000     1084.2971         3.1125074         29.604108         1.7968795         362315.38         7602843.8         154.44734         2.5393022        -40.985766         127.71508    
   2.16000     1090.3720         3.1671496         29.635506         1.8039855         362219.43         7764398.7         157.15774         2.5301016        -41.219785         131.92263    
   2.17000     1096.5530         3.2220720         29.667452         1.8109741         362214.23         7931722.7         159.81266         2.5185680        -41.413397         136.03456    
   2.18000     1102.8399         3.2764490         29.699945         1.8178570         362339.92         8104801.7         162.41686         2.5049481        -41.554327         139.95064    
   2.19000     1109.2309         3.3294833         29.732976         1.8246501         362630.32         8283525.4         164.97707         2.4895359        -41.632385         143.57466    
   2.20000     1115.7225         3.3804370         29.766528         1.8313716         363112.38         8467698.6         167.50118         2.4726491        -41.639610         146.81779    
   2.21000     1122.3102         3.4286573         29.800576         1.8380413         363805.97         8657054.2         169.99744         2.4546086        -41.570170         149.60074    
   2.22000     1128.9881         3.4735955         29.835090         1.8446793         364724.03         8851264.3         172.47395         2.4357247        -41.420105         151.85451    
   2.23000     1135.7494         3.5148181         29.870036         1.8513053         365873.01         9049948.3         174.93836         2.4162894        -41.186988         153.52042    
   2.24000     1142.5866         3.5520085         29.905373         1.8579372         367253.43         9252675.8         177.39790         2.3965757        -40.869614         154.54979    
   2.25000     1149.4917         3.5849617         29.941062         1.8645914         368860.67         9458966.2         179.85964         2.3768406        -40.467776         154.90390    
   2.26000     1156.4564         3.6135723         29.977058         1.8712819         370685.76         9668285.5         182.33072         2.3573300        -39.982174         154.55472    
   2.27000     1163.4722         3.6378189         30.013318         1.8780202         372716.29         9880044.3         184.81861         2.3382816        -39.414441         153.48631    
   2.28000     1170.5307         3.6577462         30.049800         1.8848154         374937.31         10093599.         187.33119         2.3199255        -38.767240         151.69659    
   2.29000     1177.6236         3.6734478         30.086459         1.8916746         377332.25         10308260.         189.87652         2.3024803        -38.044369         149.19907    
   2.30000     1184.7430         3.6850506         30.123255         1.8986031         379883.77         10523301.         192.46249         2.2861468        -37.250796         146.02362    
   2.31000     1191.8809         3.6927024         30.160147         1.9056042         382574.49         10737981.         195.09627         2.2711006        -36.392592         142.21605    
   2.32000     1199.0300         3.6965619         30.197097         1.9126806         385387.71         10951559.         197.78385         2.2574851        -35.476738         137.83620    
   2.33000     1206.1830         3.6967924         30.234066         1.9198334         388307.81         11163317.         200.52966         2.2454084        -34.510823         132.95477    
   2.34000     1213.3331         3.6935566         30.271021         1.9270633         391320.58         11372574.         203.33651         2.2349438        -33.502712         127.64937    
   2.35000     1220.4737         3.6870141         30.307926         1.9343705         394413.37         11578691.         206.20577         2.2261344        -32.460210         122.00064    
   2.36000     1227.5985         3.6773186         30.344751         1.9417545         397575.09         11781075.         209.13785         2.2190021        -31.390831         116.08886    
   2.37000     1234.7017         3.6646166         30.381463         1.9492147         400796.08         11979179.         212.13277         2.2135571        -30.301676         109.99181    
   2.38000     1241.7774         3.6490461         30.418033         1.9567501         404068.01         12172490.         215.19090         2.2098077        -29.199477         103.78380    
   2.39000     1248.8204         3.6307349         30.454435         1.9643597         407383.78         12360529.         218.31335         2.2077671        -28.090754         97.535752    
   2.40000     1255.8254         3.6098005         30.490639         1.9720421         410737.44         12542846.         221.50223         2.2074558        -26.982072         91.315961    
   2.41000     1262.7875         3.5863499         30.526622         1.9797964         414124.27         12719033.         224.76052         2.2088994        -25.880300         85.190802    
   2.42000     1269.7018         3.5604803         30.562358         1.9876216         417540.92         12888732.         228.09151         2.2121213        -24.792823         79.224978    
   2.43000     1276.5638         3.5322805         30.597824         1.9955168         420985.65         13051658.         231.49803         2.2171323        -23.727632         73.480901    
   2.44000     1283.3690         3.5018329         30.632996         2.0034818         424458.58         13207627.         234.98150         2.2239185        -22.693259         68.017171    
   2.45000     1290.1132         3.4692162         30.667853         2.0115166         427961.96         13356576.         238.54101         2.2324304        -21.698545         62.886347    
   2.46000     1296.7923         3.4345071         30.702374         2.0196215         431500.32         13498582.         242.17261         2.2425745        -20.752253         58.132454    
   2.47000     1303.4023         3.3977829         30.736537         2.0277976         435080.54         13633874.         245.86899         2.2542107        -19.862598         53.788743    
   2.48000     1309.9393         3.3591222         30.770323         2.0360461         438711.78         13762826.         249.61962         2.2671545        -19.036744         49.876156    
   2.49000     1316.3997         3.3186062         30.803713         2.0443689         442405.23         13885944.         253.41139         2.2811862        -18.280355         46.402848    
   2.50000     1322.7800         3.2763178         30.836689         2.0527681         446173.70         14003836.         257.22969         2.2960646        -17.597275         43.364850    
   2.51000     1329.0768         3.2323421         30.869234         2.0612466         450031.16         14117174.         261.05975         2.3115440        -16.989401         40.747776    
   2.52000     1335.2870         3.1867657         30.901331         2.0698079         453992.13         14226655.         264.88809         2.3273926        -16.456760         38.529332    
   2.53000     1341.4075         3.1396774         30.932964         2.0784562         458071.08         14332963.         268.70381         2.3434077        -15.997798         36.682287    
   2.54000     1347.4356         3.0911697         30.964119         2.0871973         462281.84         14436738.         272.49951         2.3594276        -15.609835         35.177559    
   2.55000     1353.3684         3.0413422         30.994783         2.0960382         466636.98         14538558.         276.27171         2.3753363        -15.289615         33.987123    
   2.56000     1359.2037         2.9903061         31.024942         2.1049877         471147.30         14638931.         280.02065         2.3910613        -15.033869         33.086507    
   2.57000     1364.9392         2.9381903         31.054586         2.1140568         475821.33         14738311.         283.74950         2.4065640        -14.839807         32.456690    
   2.58000     1370.5729         2.8851480         31.083703         2.1232590         480664.83         14837110.         287.46313         2.4218255        -14.705451         32.085292    
   2.59000     1376.1032         2.8313632         31.112286         2.1326097         485680.34         14935733.         291.16653         2.4368282        -14.629774         31.966995    
   2.60000     1381.5289         2.7770561         31.140329         2.1421269         490866.77         15034609.         294.86326         2.4515375        -14.612618         32.103189    
   2.61000     1386.8493         2.7224854         31.167826         2.1518297         496218.97         15134216.         298.55391         2.4658853        -14.654383         32.500869    
   2.62000     1392.0640         2.6679488         31.194778         2.1617388         501727.38         15235104.         302.23513         2.4797593        -14.755561         33.170872    
   2.63000     1397.1735         2.6137783         31.221187         2.1718746         507377.82         15337908.         305.89909         2.4929989        -14.916150         34.125547    
   2.64000     1402.1789         2.5603327         31.247056         2.1822566         513151.31         15443335.         309.53373         2.5053990        -15.135049         35.376001    
   2.65000     1407.0818         2.5079861         31.272397         2.1929020         519024.20         15552153.         313.12366         2.5167228        -15.409517         36.929085    
   2.66000     1411.8849         2.4571144         31.297221         2.2038244         524968.40         15665148.         316.65163         2.5267208        -15.734792         38.784351    
   2.67000     1416.5912         2.4080798         31.321545         2.2150330         530951.96         15783087.         320.10060         2.5351552        -16.103926         40.931294    
   2.68000     1421.2047         2.3612165         31.345390         2.2265318         536939.82         15906666.         323.45585         2.5418262        -16.507882         43.347282    
   2.69000     1425.7299         2.3168167         31.368778         2.2383187         542894.74         16036460.         326.70715         2.5465965        -16.935915         45.996610    
   2.70000     1430.1717         2.2751206         31.391735         2.2503859         548778.47         16172884.         329.85050         2.5494100        -17.376187         48.831093    
   2.71000     1434.5357         2.2363090         31.414290         2.2627203         554552.95         16316158.         332.88919         2.5503031        -17.816573         51.792427    
   2.72000     1438.8274         2.2005008         31.436471         2.2753042         560181.53         16466302.         335.83411         2.5494044        -18.245540         54.816277    
   2.73000     1443.0528         2.1677541         31.458310         2.2881164         565630.19         16623137.         338.70297         2.5469243        -18.653010         57.837672    
   2.74000     1447.2178         2.1380708         31.479837         2.3011340         570868.51         16786313.         341.51874         2.5431340        -19.031067         60.796921    
   2.75000     1451.3283         2.1114051         31.501082         2.3143332         575870.52         16955356.         344.30727         2.5383371        -19.374427         63.645055    
   2.76000     1455.3901         2.0876730         31.522075         2.3276912         580615.27         17129725.         347.09456         2.5328381        -19.680583         66.347769    
   2.77000     1459.4087         2.0667634         31.542844         2.3411865         585087.09         17308872.         349.90393         2.5269117        -19.949614         68.887074    
   2.78000     1463.3895         2.0485487         31.563419         2.3547999         589275.57         17492300.         352.75359         2.5207776        -20.183679         71.260293    
   2.79000     1467.3376         2.0328945         31.583824         2.3685146         593175.28         17679613.         355.65506         2.5145846        -20.386286         73.476587    
   2.80000     1471.2577         2.0196665         31.604085         2.3823162         596785.26         17870536.         358.61245         2.5084058        -20.561426         75.551662    
   2.81000     1475.1544         2.0087355         31.624225         2.3961918         600108.31         18064922.         361.62306         2.5022463        -20.712737         77.501672    
   2.82000     1479.0322         1.9999795         31.644267         2.4101299         603150.28         18262728.         364.67886         2.4960595        -20.842816         79.337491    
   2.83000     1482.8950         1.9932827         31.664231         2.4241197         605919.24         18463978.         367.76889         2.4897728        -20.952787         81.060423    
   2.84000     1486.7467         1.9885336         31.684139         2.4381506         608424.85         18668705.         370.88200         2.4833136        -21.042197         82.660181    
   2.85000     1490.5911         1.9856210         31.704008         2.4522122         610677.73         18876896.         374.00944         2.4766350        -21.109253         84.115553    
   2.86000     1494.4315         1.9844305         31.723857         2.4662942         612689.11         19088446.         377.14696         2.4697332        -21.151333         85.397680    
   2.87000     1498.2712         1.9848416         31.743702         2.4803867         614470.57         19303129.         380.29576         2.4626562        -21.165682         86.475333    
   2.88000     1502.1131         1.9867262         31.763559         2.4944808         616034.04         19520589.         383.46243         2.4554998        -21.150143         87.321165    
   2.89000     1505.9600         1.9899486         31.783441         2.5085689         617391.88         19740363.         386.65752         2.4483942        -21.103787         87.917622    
   2.90000     1509.8143         1.9943673         31.803362         2.5226451         618557.15         19961922.         389.89332         2.4414815        -21.027314         88.261227    
   2.91000     1513.6782         1.9998383         31.823332         2.5367055         619543.81         20184732.         393.18100         2.4348911        -20.923140         88.364273    
   2.92000     1517.5535         2.0062182         31.843362         2.5507479         620366.99         20408315.         396.52788         2.4287151        -20.795165         88.253493    
   2.93000     1521.4420         2.0133681         31.863459         2.5647716         621043.16         20632305.         399.93513         2.4229911        -20.648258         87.965945    
   2.94000     1525.3450         2.0211556         31.883631         2.5787771         621590.24         20856486.         403.39647         2.4176920        -20.487544         87.542905    
   2.95000     1529.2635         2.0294557         31.903884         2.5927653         622027.54         21080808.         406.89800         2.4127277        -20.317634         87.022892    
   2.96000     1533.1985         2.0381493         31.924221         2.6067369         622375.66         21305372.         410.41925         2.4079564        -20.141899         86.435059    
   2.97000     1537.1506         2.0471208         31.944648         2.6206922         622656.28         21530391.         413.93533         2.4032038        -19.961929         85.794000    
   2.98000     1541.1203         2.0562542         31.965164         2.6346308         622891.81         21756130.         417.41977         2.3982883        -19.777237         85.096735    
   2.99000     1545.1076         2.0654281         31.985773         2.6485517         623104.99         21982838.         420.84770         2.3930469        -19.585257         84.322275    
   3.00000     1549.1127         2.0745124         32.006473         2.6624535         623318.45         22210671.         424.19895         2.3873601        -19.381630         83.433848    
