   emu(eV)      n(10^20/cm3)               DOS            intDOS            DOSvk2         |vk|(m/s)             sigma                ke      L(1E-8V2K-2)           S(uV/K)                PF  EFF(10^-20 W^5/3 m s^-1/3 K^-2)
   0.34000     1.7589533        0.83632670E-01     24.009091        0.33297617E+10     199534.78        0.34406782E+19    0.56780843E+14     2.0628507        -164.22614         9.2795870         1.9860467    
   0.35000     1.9260484        0.89114589E-01     24.009955        0.36169751E+10     201464.42        0.37374588E+19    0.61998015E+14     2.0735351        -158.31982         9.3680018         1.9218783    
   0.36000     2.1038862        0.94736941E-01     24.010874        0.39180730E+10     203365.17        0.40485865E+19    0.67541959E+14     2.0853562        -152.69565         9.4396681         1.8591822    
   0.37000     2.2927376        0.10049941         24.011850        0.42328169E+10     205226.29        0.43738146E+19    0.73414843E+14     2.0981354        -147.34637         9.4959688         1.7980775    
   0.38000     2.4928752        0.10640365         24.012884        0.45609476E+10     207037.63        0.47128756E+19    0.79618162E+14     2.1117193        -142.26382         9.5383862         1.7386627    
   0.39000     2.7045764        0.11245339         24.013978        0.49021968E+10     208789.71        0.50654920E+19    0.86152849E+14     2.1259743        -137.43897         9.5684463         1.6810134    
   0.40000     2.9281281        0.11865447         24.015134        0.52562964E+10     210473.71        0.54313869E+19    0.93019513E+14     2.1407864        -132.86203         9.5876581         1.6251792    
   0.41000     3.1638305        0.12501493         24.016352        0.56229847E+10     212081.37        0.58102898E+19    0.10021883E+15     2.1560635        -128.52251         9.5974579         1.5711817    
   0.42000     3.4120016        0.13154496         24.017635        0.60020074E+10     213604.87        0.62019380E+19    0.10775203E+15     2.1717411        -124.40937         9.5991687         1.5190157    
   0.43000     3.6729809        0.13825690         24.018984        0.63931147E+10     215036.82        0.66060734E+19    0.11562145E+15     2.1877869        -120.51132         9.5939856         1.4686533    
   0.44000     3.9471341        0.14516513         24.020400        0.67960540E+10     216370.10        0.70224347E+19    0.12383099E+15     2.2042033        -116.81719         9.5829946         1.4200528    
   0.45000     4.2348563        0.15228594         24.021888        0.72105612E+10     217597.87        0.74507495E+19    0.13238641E+15     2.2210251        -113.31647         9.5672257         1.3731699    
   0.46000     4.5365762        0.15963746         24.023447        0.76363562E+10     218713.55        0.78907279E+19    0.14129530E+15     2.2383121        -109.99971         9.5477301         1.3279704    
   0.47000     4.8527592        0.16723971         24.025081        0.80731428E+10     219710.91        0.83420642E+19    0.15056661E+15     2.2561354        -106.85895         9.5256658         1.2844401    
   0.48000     5.1839114        0.17511482         24.026793        0.85206197E+10     220584.07        0.88044468E+19    0.16021000E+15     2.2745609        -103.88788         9.5023683         1.2425905    
   0.49000     5.5305842        0.18328744         24.028584        0.89784997E+10     221327.58        0.92775791E+19    0.17023481E+15     2.2936319        -101.08175         9.4793843         1.2024576    
   0.50000     5.8933796        0.19178537         24.030459        0.94465379E+10     221936.43        0.97612079E+19    0.18064916E+15     2.3133556        -98.436984         9.4584540         1.1640937    
   0.51000     6.2729569        0.20064042         24.032421        0.99245622E+10     222405.98        0.10255156E+20    0.19145928E+15     2.3336955        -95.950634         9.4414337         1.1275534    
   0.52000     6.6700418        0.20988922         24.034474        0.10412500E+11     222731.91        0.10759347E+20    0.20266941E+15     2.3545739        -93.619615         9.4301717         1.0928762    
   0.53000     7.0854360        0.21957417         24.036621        0.10910392E+11     222910.00        0.11273824E+20    0.21428247E+15     2.3758850        -91.440031         9.4263589         1.0600701    
   0.54000     7.5200298        0.22974421         24.038867        0.11418391E+11     222935.98        0.11798744E+20    0.22630149E+15     2.3975167        -89.406664         9.4313870         1.0290994    
   0.55000     7.9748147        0.24045533         24.041217        0.11936736E+11     222805.34        0.12334356E+20    0.23873178E+15     2.4193782        -87.512803         9.4462551        0.99988070    
   0.56000     8.4508978        0.25177104         24.043678        0.12465713E+11     222513.14        0.12880953E+20    0.25158333E+15     2.4414277        -85.750493         9.4715544        0.97228933    
   0.57000     8.9495165        0.26376263         24.046255        0.13005597E+11     222053.96        0.13438821E+20    0.26487313E+15     2.4636938        -84.111205         9.5075560        0.94617507    
   0.58000     9.4720539        0.27650939         24.048956        0.13556601E+11     221421.85        0.14008180E+20    0.27862668E+15     2.4862855        -82.586852         9.5544028        0.92138629    
   0.59000     10.020055        0.29009913         24.051788        0.14118837E+11     220610.54        0.14589144E+20    0.29287824E+15     2.5093850        -81.170959         9.6123853        0.89779739    
   0.60000     10.595242        0.30462899         24.054761        0.14692302E+11     219613.64        0.15181711E+20    0.30766940E+15     2.5332240        -79.859761         9.6822601        0.87533448    
   0.61000     11.199538        0.32020683         24.057884        0.15276906E+11     218425.03        0.15785789E+20    0.32304597E+15     2.5580442        -78.652994         9.7655523        0.85399342    
   0.62000     11.835084        0.33695324         24.061169        0.15872542E+11     217039.32        0.16401266E+20    0.33905349E+15     2.5840497        -77.554146         9.8647802        0.83384584    
   0.63000     12.504271        0.35500416         24.064627        0.16479186E+11     215452.31        0.17028118E+20    0.35573200E+15     2.6113573        -76.570087         9.9835483        0.81503089    
   0.64000     13.209767        0.37451409         24.068274        0.17097024E+11     213661.45        0.17666536E+20    0.37311098E+15     2.6399557        -75.710045         10.126478        0.79773336    
   0.65000     13.954564        0.39565941         24.072123        0.17726572E+11     211666.26        0.18317055E+20    0.39120556E+15     2.6696810        -74.984086         10.298972        0.78215167    
   0.66000     14.742015        0.41864184         24.076193        0.18368781E+11     209468.56        0.18980657E+20    0.41001483E+15     2.7002149        -74.401312         10.506847        0.76846150    
   0.67000     15.575894        0.44369148         24.080503        0.19025084E+11     207072.65        0.19658821E+20    0.42952286E+15     2.7311077        -73.968111         10.755894        0.75678162    
   0.68000     16.460447        0.47106918         24.085075        0.19697387E+11     204485.24        0.20353520E+20    0.44970273E+15     2.7618241        -73.686770         11.051432        0.74714843    
   0.69000     17.400457        0.50106813         24.089933        0.20388004E+11     201715.35        0.21067141E+20    0.47052278E+15     2.7918050        -73.554751         11.397958        0.73950420    
   0.70000     18.401306        0.53401458         24.095106        0.21099518E+11     198774.06        0.21802356E+20    0.49195429E+15     2.8205340        -73.564809         11.798958        0.73370195    
   0.71000     19.469039        0.57026754         24.100624        0.21834633E+11     195674.22        0.22561958E+20    0.51397875E+15     2.8475961        -73.705980         12.256945        0.72952680    
   0.72000     20.610426        0.61021780         24.106523        0.22596015E+11     192430.32        0.23348703E+20    0.53659309E+15     2.8727136        -73.965305         12.773763        0.72673105    
   0.73000     21.833024        0.65428631         24.112842        0.23386178E+11     189058.28        0.24165186E+20    0.55981090E+15     2.8957510        -74.329952         13.351125        0.72507691    
   0.74000     23.145231        0.70292205         24.119624        0.24207444E+11     185575.61        0.25013809E+20    0.58365871E+15     2.9166824        -74.789331         13.991334        0.72437891    
   0.75000     24.556338        0.75659934         24.126918        0.25062003E+11     182001.48        0.25896834E+20    0.60816683E+15     2.9355270        -75.336701         14.698055        0.72453716    
   0.76000     26.076577        0.81581449         24.134775        0.25952077E+11     178357.08        0.26816557E+20    0.63335589E+15     2.9522614        -75.969871         15.476965        0.72555380    
   0.77000     27.717158        0.88108116         24.143254        0.26880180E+11     174665.90        0.27775575E+20    0.65922077E+15     2.9667287        -76.690729         16.336116        0.72752786    
   0.78000     29.490295        0.95292392         24.152418        0.27849428E+11     170953.90        0.28777109E+20    0.68571514E+15     2.9785616        -77.503563         17.285841        0.73062825    
   0.79000     31.409222         1.0318690         24.162336        0.28863856E+11     167249.52        0.29825329E+20    0.71273962E+15     2.9871407        -78.412369         18.338102        0.73504869    
   0.80000     33.488181         1.1184315         24.173081        0.29928676E+11     163583.34        0.30925619E+20    0.74013684E+15     2.9916008        -79.417585         19.505260        0.74095233    
   0.81000     35.742389         1.2130978         24.184732        0.31050414E+11     159987.40        0.32084722E+20    0.76769558E+15     2.9908923        -80.512839         20.798335        0.74841553    
   0.82000     38.187956         1.3163041         24.197372        0.32236893E+11     156494.28        0.33310724E+20    0.79516477E+15     2.9838918        -81.682328         22.224924        0.75738069    
   0.83000     40.841768         1.4284095         24.211088        0.33497032E+11     153135.82        0.34612839E+20    0.82227623E+15     2.9695492        -82.899421         23.787030        0.76762629    
   0.84000     43.721307         1.5496664         24.225970        0.34840485E+11     149941.89        0.36001044E+20    0.84877329E+15     2.9470441        -84.126833         25.479105        0.77875966    
   0.85000     46.844415         1.6801888         24.242112        0.36277147E+11     146939.15        0.37485561E+20    0.87444075E+15     2.9159252        -85.318459         27.286637        0.79023463    
   0.86000     50.228995         1.8199211         24.259605        0.37816597E+11     144150.10        0.39076291E+20    0.89913116E+15     2.8762043        -86.422639         29.185583        0.80139157    
   0.87000     53.892656         1.9686106         24.278540        0.39467541E+11     141592.46        0.40782229E+20    0.92278285E+15     2.8283853        -87.386304         31.142803        0.81151383    
   0.88000     57.852309         2.1257863         24.299005        0.41237323E+11     139278.93        0.42610964E+20    0.94542663E+15     2.7734254        -88.159324         33.117524        0.81989120    
   0.89000     62.123732         2.2907466         24.321082        0.43131549E+11     137217.34        0.44568287E+20    0.96718063E+15     2.7126369        -88.698344         35.063638        0.82588016    
   0.90000     66.721122         2.4625583         24.344843        0.45153850E+11     135411.06        0.46657953E+20    0.98823482E+15     2.6475519        -88.969570         36.932496        0.82895141    
   0.91000     71.656652         2.6400675         24.370352        0.47305790E+11     133859.63        0.48881575E+20    0.10088288E+16     2.5797778        -88.950199         38.675776        0.82871865    
   0.92000     76.940068         2.8219226         24.397659        0.49586885E+11     132559.50        0.51238655E+20    0.10292276E+16     2.5108669        -88.628516         40.248034        0.82494699    
   0.93000     82.578336         3.0066085         24.426800        0.51994707E+11     131504.65        0.53726683E+20    0.10496984E+16     2.4422186        -88.002880         41.608666        0.81754305    
   0.94000     88.575366         3.1924899         24.457795        0.54525019E+11     130687.23        0.56341281E+20    0.10704939E+16     2.3750212        -87.080000         42.723179        0.80653268    
   0.95000     94.931828         3.3778601         24.490648        0.57171912E+11     130097.97        0.59076344E+20    0.10918399E+16     2.3102307        -85.872912         43.563824        0.79203246    
   0.96000     101.64506         3.5609928         24.525345        0.59927901E+11     129726.59        0.61924136E+20    0.11139312E+16     2.2485804        -84.399007         44.109753        0.77422168    
   0.97000     108.70909         3.7401938         24.561855        0.62783979E+11     129561.92        0.64875353E+20    0.11369319E+16     2.1906083        -82.678372         44.346930        0.75331900    
   0.98000     116.11473         3.9138487         24.600130        0.65729636E+11     129592.12        0.67919131E+20    0.11609793E+16     2.1366942        -80.732550         44.267955        0.72956647    
   0.99000     123.84977         4.0804649         24.640108        0.68752845E+11     129804.73        0.71043045E+20    0.11861899E+16     2.0870972        -78.583744         43.871956        0.70322127    
   1.00000     131.89930         4.2387060         24.681712        0.71840060E+11     130186.72        0.74233097E+20    0.12126645E+16     2.0419877        -76.254408         43.164577        0.67455399    
   1.01000     140.24594         4.3874182         24.724851        0.74976250E+11     130724.61        0.77473756E+20    0.12404927E+16     2.0014725        -73.767120         42.158026        0.64385145    
   1.02000     148.87031         4.5256477         24.769425        0.78145009E+11     131404.50        0.80748067E+20    0.12697540E+16     1.9656105        -71.144631         40.871107        0.61142144    
   1.03000     157.75137         4.6526512         24.815326        0.81328748E+11     132212.28        0.84037860E+20    0.13005168E+16     1.9344210        -68.409980         39.329091        0.57759710    
   1.04000     166.86686         4.7678992         24.862439        0.84509021E+11     133133.70        0.87324069E+20    0.13328345E+16     1.9078853        -65.586592         37.563331        0.54273872    
   1.05000     176.19368         4.8710748         24.910644        0.87666945E+11     134154.59        0.90587185E+20    0.13667384E+16     1.8859433        -62.698290         35.610507        0.50723169    
   1.06000     185.70835         4.9620680         24.959820        0.90783741E+11     135261.03        0.93807804E+20    0.14022299E+16     1.8684878        -59.769172         33.511468        0.47147978    
   1.07000     195.38735         5.0409681         25.009845        0.93841344E+11     136439.50        0.96967257E+20    0.14392708E+16     1.8553567        -56.823348         31.309689        0.43589398    
   1.08000     205.20752         5.1080543         25.060600        0.96823042E+11     137677.07        0.10004828E+21    0.14777748E+16     1.8463271        -53.884509         29.049420        0.40087769    
   1.09000     215.14641         5.1637841         25.111968        0.99714096E+11     138961.42        0.10303563E+21    0.15175992E+16     1.8411097        -50.975372         26.773691        0.36680983    
   1.10000     225.18263         5.2087807         25.163840        0.10250227E+12     140280.95        0.10591668E+21    0.15585408E+16     1.8393476        -48.117026         24.522341        0.33402782    
   1.11000     235.29615         5.2438185         25.216110        0.10517821E+12     141624.72        0.10868176E+21    0.16003341E+16     1.8406195        -45.328232         22.330283        0.30281256    
   1.12000     245.46854         5.2698057         25.268686        0.10773565E+12     142982.35        0.11132439E+21    0.16426551E+16     1.8444465        -42.624744         20.226182        0.27337718    
   1.13000     255.68328         5.2877634         25.321480        0.11017138E+12     144343.88        0.11384125E+21    0.16851292E+16     1.8503059        -40.018720         18.231653        0.24586089    
   1.14000     265.92588         5.2988022         25.374418        0.11248498E+12     145699.62        0.11623192E+21    0.17273439E+16     1.8576480        -37.518290         16.361062        0.22032872    
   1.15000     276.18408         5.3040950         25.427437        0.11467840E+12     147039.89        0.11849841E+21    0.17688653E+16     1.8659167        -35.127345         14.621879        0.19677673    
   1.16000     286.44794         5.3048473         25.480485        0.11675538E+12     148354.94        0.12064457E+21    0.18092558E+16     1.8745724        -32.845552         13.015502        0.17514205    
   1.17000     296.70984         5.3022668         25.533523        0.11872071E+12     149634.75        0.12267538E+21    0.18480934E+16     1.8831137        -30.668636         11.538419        0.15531617    
   1.18000     306.96448         5.2975323         25.586523        0.12057964E+12     150869.06        0.12459623E+21    0.18849883E+16     1.8910969        -28.588865         10.183539        0.13716008    
   1.19000     317.20878         5.2917645         25.639470        0.12233718E+12     152047.39        0.12641231E+21    0.19195972E+16     1.8981510        -26.595719         8.9415505        0.12051948    
   1.20000     327.44176         5.2860000         25.692358        0.12399760E+12     153159.19        0.12812803E+21    0.19516327E+16     1.9039868        -24.676641         7.8021849        0.10523888    
   1.21000     337.66436         5.2811689         25.745193        0.12556404E+12     154194.05        0.12974665E+21    0.19808681E+16     1.9084000        -22.817817         6.7552952        0.91173589E-01
   1.22000     347.87917         5.2780772         25.797987        0.12703826E+12     155142.01        0.13126999E+21    0.20071382E+16     1.9112691        -21.004904         5.7917106        0.78198985E-01
   1.23000     358.09023         5.2773944         25.850762        0.12842056E+12     155993.86        0.13269833E+21    0.20303354E+16     1.9125481        -19.223659         4.9038541        0.66216963E-01
   1.24000     368.30274         5.2796459         25.903545        0.12970972E+12     156741.45        0.13403043E+21    0.20504040E+16     1.9122560        -17.460425         4.0861381        0.55159621E-01
   1.25000     378.52276         5.2852090         25.956366        0.13090317E+12     157377.99        0.13526363E+21    0.20673323E+16     1.9104658        -15.702488         3.3351702        0.44990551E-01
   1.26000     388.75694         5.2943146         26.009261        0.13199705E+12     157898.22        0.13639395E+21    0.20811448E+16     1.9072921        -13.938288         2.6498056        0.35704169E-01
   1.27000     399.01225         5.3070501         26.062265        0.13298647E+12     158298.62        0.13741633E+21    0.20918945E+16     1.9028802        -12.157517         2.0310850        0.27323568E-01
   1.28000     409.29568         5.3233665         26.115414        0.13386566E+12     158577.44        0.13832481E+21    0.20996564E+16     1.8973968        -10.351121         1.4820909        0.19897355E-01
   1.29000     419.61402         5.3430864         26.168744        0.13462817E+12     158734.70        0.13911272E+21    0.21045225E+16     1.8910228        -8.5112406         1.0077494        0.13495921E-01
   1.30000     429.97357         5.3659132         26.222286        0.13526702E+12     158772.08        0.13977285E+21    0.21065980E+16     1.8839478        -6.6311039        0.61460274        0.82074860E-02
   1.31000     440.37997         5.3914414         26.276071        0.13577490E+12     158692.83        0.14029765E+21    0.21060000E+16     1.8763679        -4.7048992        0.31056394        0.41342099E-02
   1.32000     450.83798         5.4191652         26.330122        0.13614425E+12     158501.53        0.14067930E+21    0.21028576E+16     1.8684853        -2.7276538        0.10466674        0.13885617E-02
   1.33000     461.35128         5.4484880         26.384459        0.13636739E+12     158203.93        0.14090987E+21    0.20973136E+16     1.8605099       -0.69513849        0.68090116E-02    0.90007390E-04
   1.34000     471.92232         5.4787296         26.439095        0.13643658E+12     157806.71        0.14098136E+21    0.20895278E+16     1.8526631         1.3961810        0.27481797E-01    0.36194005E-03
   1.35000     482.55216         5.5091332         26.494035        0.13634412E+12     157317.33        0.14088583E+21    0.20796812E+16     1.8451831         3.5491255        0.17746390        0.23286235E-02
   1.36000     493.24032         5.5388714         26.549276        0.13608244E+12     156743.81        0.14061543E+21    0.20679808E+16     1.8383303         5.7657048        0.46745280        0.61117888E-02
   1.37000     503.98465         5.5670529         26.604807        0.13564418E+12     156094.61        0.14016257E+21    0.20546635E+16     1.8323932         8.0469331        0.90759653        0.11826440E-01
   1.38000     514.78125         5.5927308         26.660608        0.13502239E+12     155378.51        0.13952007E+21    0.20399993E+16     1.8276934         10.392565         1.5068922        0.19575416E-01
   1.39000     525.62432         5.6149130         26.716650        0.13421076E+12     154604.51        0.13868141E+21    0.20242925E+16     1.8245889         12.800760         2.2724261        0.29442353E-01
   1.40000     536.50609         5.6325784         26.772891        0.13320390E+12     153781.77        0.13764100E+21    0.20078805E+16     1.8234760         15.267703         3.2084498        0.41482843E-01
   1.41000     547.41685         5.6446973         26.829283        0.13199770E+12     152919.49        0.13639463E+21    0.19911305E+16     1.8247883         17.787198         4.3153133        0.55713868E-01
   1.42000     558.34487         5.6502592         26.885764        0.13058980E+12     152026.90        0.13493983E+21    0.19744326E+16     1.8289936         20.350270         5.5883099        0.72101836E-01
   1.43000     569.27653         5.6483075         26.942263        0.12898001E+12     151113.07        0.13327642E+21    0.19581915E+16     1.8365885         22.944803         7.0165234        0.90549872E-01
   1.44000     580.19644         5.6379797         26.998702        0.12717080E+12     150186.86        0.13140694E+21    0.19428146E+16     1.8480899         25.555239         8.5817961        0.11088529    
   1.45000     591.08767         5.6185523         27.054992        0.12516769E+12     149256.72        0.12933710E+21    0.19287003E+16     1.8640246         28.162361         10.257966        0.13284842    
   1.46000     601.93206         5.5894877         27.111041        0.12297962E+12     148330.54        0.12707615E+21    0.19162230E+16     1.8849161         30.743190         12.010522        0.15608409    
   1.47000     612.71062         5.5504777         27.166749        0.12061917E+12     147415.45        0.12463707E+21    0.19057191E+16     1.9112683         33.271012         13.796828        0.18013735    
   1.48000     623.40402         5.5014812         27.222017        0.11810262E+12     146517.65        0.12203669E+21    0.18974726E+16     1.9435473         35.715561         15.567016        0.20445467    
   1.49000     633.99315         5.4427501         27.276746        0.11544983E+12     145642.27        0.11929553E+21    0.18917014E+16     1.9821587         38.043366         17.265615        0.22839217    
   1.50000     644.45964         5.3748400         27.330841        0.11268395E+12     144793.23        0.11643752E+21    0.18885452E+16     2.0274233         40.218279         18.833885        0.25123163    
   1.51000     654.78652         5.2986027         27.384215        0.10983096E+12     143973.22        0.11348949E+21    0.18880559E+16     2.0795492         42.202193         20.212763        0.27220507    
   1.52000     664.95873         5.2151592         27.436789        0.10691898E+12     143183.71        0.11048052E+21    0.18901898E+16     2.1386008         43.955944         21.346216        0.29052752    
   1.53000     674.96359         5.1258546         27.488499        0.10397758E+12     142425.15        0.10744113E+21    0.18948040E+16     2.2044676         45.440404         22.184771        0.30543738    
   1.54000     684.79119         5.0321972         27.539292        0.10103690E+12     141697.18        0.10440251E+21    0.19016553E+16     2.2768315         46.617752         22.688907        0.31624226    
   1.55000     694.43466         4.9357856         27.589133        0.98126883E+11     140998.94        0.10139555E+21    0.19104036E+16     2.3551373         47.452893         22.832017        0.32236770    
   1.56000     703.89022         4.8382312         27.638004        0.95276379E+11     140329.61        0.98450094E+20    0.19206189E+16     2.4385692         47.915017         22.602654        0.32340479    
   1.57000     713.15718         4.7410796         27.685899        0.92512480E+11     139688.78        0.95594128E+20    0.19317939E+16     2.5260363         47.979220         22.005822        0.31915196    
   1.58000     722.23772         4.6457380         27.732831        0.89859853E+11     139077.06        0.92853141E+20    0.19433603E+16     2.6161746         47.628121         21.063158        0.30964574    
   1.59000     731.13652         4.5534137         27.778824        0.87340233E+11     138496.44        0.90249590E+20    0.19547111E+16     2.7073684         46.853359         19.811926        0.29517532    
   1.60000     739.86041         4.4650661         27.823913        0.84972029E+11     137950.74        0.87802500E+20    0.19652274E+16     2.7977954         45.656840         18.302845        0.27627701    
   1.61000     748.41778         4.3813763         27.868141        0.82770073E+11     137445.77        0.85527196E+20    0.19743085E+16     2.8854981         44.051569         16.596901        0.25370637    
   1.62000     756.81807         4.3027342         27.911557        0.80745487E+11     136989.37        0.83435170E+20    0.19814046E+16     2.9684793         42.061910         14.761386        0.22838919    
   1.63000     765.07118         4.2292429         27.954213        0.78905676E+11     136591.23        0.81534073E+20    0.19860489E+16     3.0448143         39.723169         12.865507        0.20135538    
   1.64000     773.18698         4.1607404         27.996159        0.77254432E+11     136262.51        0.79827825E+20    0.19878868E+16     3.1127723         37.080416         10.975985        0.17366321    
   1.65000     781.17477         4.0968342         28.037443        0.75792154E+11     136015.35        0.78316838E+20    0.19866978E+16     3.1709302         34.186583         9.1530646        0.14632292    
   1.66000     789.04289         4.0369468         28.078109        0.74516146E+11     135862.21        0.76998325E+20    0.19824094E+16     3.2182670         31.099955         7.4473335        0.12022927    
   1.67000     796.79848         3.9803689         28.118193        0.73421008E+11     135815.24        0.75866707E+20    0.19750990E+16     3.2542256         27.881274         5.8976158        0.96110835E-01
   1.68000     804.44716         3.9263160         28.157725        0.72499082E+11     135885.66        0.74914071E+20    0.19649858E+16     3.2787328         24.590723         4.5300812        0.74500738E-01
   1.69000     811.99306         3.8739850         28.196725        0.71740939E+11     136083.21        0.74130674E+20    0.19524107E+16     3.2921775         21.285087         3.3585267        0.55729902E-01
   1.70000     819.43874         3.8226074         28.235208        0.71135886E+11     136415.75        0.73505467E+20    0.19378103E+16     3.2953506         18.015360         2.3856433        0.39940222E-01
   1.71000     826.78538         3.7714970         28.273178        0.70672458E+11     136888.89        0.73026601E+20    0.19216843E+16     3.2893566         14.824976         1.6049780        0.27112610E-01
   1.72000     834.03293         3.7200882         28.310637        0.70338885E+11     137505.83        0.72681917E+20    0.19045629E+16     3.2755103         11.748778         1.0032560        0.17103607E-01
   1.73000     841.18036         3.6679652         28.347578        0.70123506E+11     138267.21        0.72459364E+20    0.18869761E+16     3.2552316         8.8127147        0.56274797        0.96844559E-02
   1.74000     848.22605         3.6148790         28.383993        0.70015117E+11     139171.09        0.72347364E+20    0.18694268E+16     3.2299498         6.0341812        0.26342647        0.45776402E-02
   1.75000     855.16801         3.5607528         28.419872        0.70003234E+11     140212.96        0.72335086E+20    0.18523712E+16     3.2010248         3.4228627        0.84747707E-01    0.14875726E-02
   1.76000     862.00430         3.5056756         28.455204        0.70078285E+11     141385.83        0.72412636E+20    0.18362056E+16     3.1696912        0.98190140        0.69815222E-02    0.12382654E-03
   1.77000     868.73329         3.4498860         28.489983        0.70231712E+11     142680.38        0.72571174E+20    0.18212597E+16     3.1370233        -1.2907836        0.12091246E-01    0.21676008E-03
   1.78000     875.35393         3.3937467         28.524201        0.70456008E+11     144085.18        0.72802941E+20    0.18077962E+16     3.1039203        -3.4011758        0.84218418E-01    0.15263902E-02
   1.79000     881.86597         3.3377122         28.557858        0.70744700E+11     145586.97        0.73101250E+20    0.17960146E+16     3.0711079        -5.3579503        0.20985637        0.38459267E-02
   1.80000     888.27010         3.2822941         28.590957        0.71092281E+11     147171.08        0.73460409E+20    0.17860575E+16     3.0391497        -7.1714448        0.37780409        0.70015322E-02
   1.81000     894.56804         3.2280242         28.623508        0.71494122E+11     148821.88        0.73875636E+20    0.17780193E+16     3.0084669        -8.8528404        0.57898392        0.10849759E-01
   1.82000     900.76251         3.1754202         28.655523        0.71946371E+11     150523.34        0.74342949E+20    0.17719550E+16     2.9793595        -10.413554        0.80619062        0.15273845E-01
   1.83000     906.85719         3.1249553         28.687023        0.72445843E+11     152259.65        0.74859059E+20    0.17678886E+16     2.9520285        -11.864820         1.0538206        0.20179740E-01
   1.84000     912.85663         3.0770338         28.718031        0.72989931E+11     154015.82        0.75421270E+20    0.17658211E+16     2.9265966        -13.217426         1.3176122        0.25492408E-01
   1.85000     918.76608         3.0319733         28.748574        0.73576509E+11     155778.28        0.76027388E+20    0.17657361E+16     2.9031250        -14.481567         1.5944144        0.31152701E-01
   1.86000     924.59130         2.9899953         28.778681        0.74203869E+11     157535.35        0.76675646E+20    0.17676060E+16     2.8816287        -15.666784         1.8819893        0.37114895E-01
   1.87000     930.33839         2.9512231         28.808384        0.74870657E+11     159277.64        0.77364646E+20    0.17713953E+16     2.8620879        -16.781948         2.1788499        0.43344837E-01
   1.88000     936.01359         2.9156871         28.837716        0.75575826E+11     160998.19        0.78093304E+20    0.17770645E+16     2.8444572        -17.835288         2.4841284        0.49818601E-01
   1.89000     941.62314         2.8833365         28.866708        0.76318594E+11     162692.49        0.78860814E+20    0.17845716E+16     2.8286729        -18.834425         2.7974735        0.56521523E-01
   1.90000     947.17308         2.8540562         28.895393        0.77098418E+11     164358.24        0.79666614E+20    0.17938748E+16     2.8146590        -19.786440         3.1189735        0.63447536E-01
   1.91000     952.66922         2.8276871         28.923799        0.77914964E+11     165994.91        0.80510360E+20    0.18049333E+16     2.8023308        -20.697950         3.4491051        0.70598741E-01
   1.92000     958.11700         2.8040487         28.951956        0.78768096E+11     167603.23        0.81391910E+20    0.18177080E+16     2.7915980        -21.575206         3.7887080        0.77985201E-01
   1.93000     963.52155         2.7829622         28.979889        0.79657875E+11     169184.55        0.82311329E+20    0.18321609E+16     2.7823644        -22.424195         4.1389802        0.85624867E-01
   1.94000     968.88764         2.7642717         29.007623        0.80584578E+11     170740.13        0.83268901E+20    0.18482541E+16     2.7745265        -23.250734         4.5014887        0.93543534E-01
   1.95000     974.21979         2.7478633         29.035182        0.81548732E+11     172270.55        0.84265171E+20    0.18659474E+16     2.7679695        -24.060517         4.8781823        0.10177459    
   1.96000     979.52235         2.7336791         29.062588        0.82551166E+11     173775.22        0.85300996E+20    0.18851948E+16     2.7625627        -24.859113         5.2713928        0.11035833    
   1.97000     984.79961         2.7217273         29.089863        0.83593068E+11     175251.94        0.86377605E+20    0.19059415E+16     2.7581535        -25.651879         5.6838097        0.11934051    
   1.98000     990.05597         2.7120856         29.117030        0.84676037E+11     176696.75        0.87496648E+20    0.19281208E+16     2.7545639        -26.443800         6.1184182        0.12877009    
   1.99000     995.29602         2.7048990         29.144113        0.85802119E+11     178103.92        0.88660241E+20    0.19516521E+16     2.7515886        -27.239282         6.5783993        0.13869611    
   2.00000     1000.5247         2.7003732         29.171137        0.86973816E+11     179466.08        0.89870968E+20    0.19764398E+16     2.7489965        -28.041924         7.0669991        0.14916397    
   2.01000     1005.7474         2.6987619         29.198130        0.88194065E+11     180774.59        0.91131865E+20    0.20023746E+16     2.7465346        -28.854319         7.5873814        0.16021148    
   2.02000     1010.9700         2.7003523         29.225123        0.89466201E+11     182020.07        0.92446375E+20    0.20293342E+16     2.7439343        -29.677917         8.1424806        0.17186517    
   2.03000     1016.1991         2.7054470         29.252149        0.90793894E+11     183192.97        0.93818295E+20    0.20571859E+16     2.7409178        -30.512963         8.7348670        0.18413727    
   2.04000     1021.4416         2.7143452         29.279244        0.92181106E+11     184284.33        0.95251716E+20    0.20857870E+16     2.7372040        -31.358494         9.3666263        0.19702344    
   2.05000     1026.7053         2.7273245         29.306449        0.93632041E+11     185286.53        0.96750983E+20    0.21149857E+16     2.7325120        -32.212377         10.039242        0.21050116    
   2.06000     1031.9982         2.7446213         29.333805        0.95151122E+11     186194.02        0.98320665E+20    0.21446203E+16     2.7265635        -33.071334         10.753460        0.22452844    
   2.07000     1037.3289         2.7664146         29.361357        0.96742975E+11     187004.08        0.99965544E+20    0.21745177E+16     2.7190840        -33.930912         11.509101        0.23904224    
   2.08000     1042.7062         2.7928084         29.389149        0.98412407E+11     187717.32        0.10169059E+21    0.22044929E+16     2.7098046        -34.785402         12.304807        0.25395618    
