   emu(eV)      n(10^20/cm3)               DOS            intDOS       tau(1E-14s)         |vk|(m/s)        sigma(S/m)       ke(Wm-1K-1)      L(1E-8V2K-2)           S(uV/K)   PF(1E-4Wm-1K-2)
   1.27000     398.89624         5.2714011         26.061665         1.6311465         158012.90         2203659.4         34.875839         1.9782911        -4.8856522        0.52600464    
   1.28000     409.11156         5.2886445         26.114462         1.6226392         158291.38         2209313.6         34.894687         1.9742946        -3.3916654        0.25414605    
   1.29000     419.36379         5.3095156         26.167450         1.6145037         158447.03         2213384.0         34.868917         1.9692085        -1.8679915        0.77233653E-01
   1.30000     429.65968         5.3337088         26.220664         1.6067521         158482.16         2215793.7         34.800138         1.9631870       -0.30702608        0.20887181E-02
   1.31000     440.00526         5.3608133         26.274134         1.5993919         158400.54         2216457.5         34.690171         1.9563973         1.2981568        0.37351985E-01
   1.32000     450.40571         5.3903218         26.327888         1.5924271         158207.19         2215283.3         34.541080         1.9490216         2.9538769        0.19329208    
   1.33000     460.86509         5.4216391         26.381947         1.5858580         157908.16         2212172.6         34.355211         1.9412596         4.6658786        0.48159934    
   1.34000     471.38629         5.4540891         26.436325         1.5796820         157510.31         2207021.1         34.135262         1.9333334         6.4393004        0.91513225    
   1.35000     481.97076         5.4869207         26.491030         1.5738934         157021.08         2199719.8         33.884347         1.9254922         8.2785717         1.5075725    
   1.36000     492.61847         5.5193137         26.546062         1.5684846         156448.34         2190156.0         33.606064         1.9180177         10.187231         2.2729369    
   1.37000     503.32773         5.5503839         26.601412         1.5634458         155800.28         2178215.7         33.304545         1.9112286         12.167667         3.2248945    
   1.38000     514.09506         5.5791905         26.657062         1.5587662         155085.29         2163786.2         32.984486         1.9054844         14.220792         4.3758447    
   1.39000     524.91515         5.6047454         26.712985         1.5544336         154311.93         2146760.7         32.651140         1.9011865         16.345663         5.7357306    
   1.40000     535.78072         5.6260273         26.769142         1.5504352         153488.90         2127043.9         32.310281         1.8987784         18.539078         7.3105952    
   1.41000     546.68249         5.6420008         26.825487         1.5467577         152624.95         2104558.0         31.968124         1.8987434         20.795160         9.1009222    
   1.42000     557.60920         5.6516425         26.881961         1.5433876         151728.91         2079250.3         31.631207         1.9015993         23.104959         11.099852    
   1.43000     568.54765         5.6539735         26.938496         1.5403112         150809.55         2051101.4         31.306245         1.9078924         25.456109         13.291413    
   1.44000     579.48281         5.6480995         26.995013         1.5375150         149875.50         2020132.4         30.999947         1.9181878         27.832527         15.648947    
   1.45000     590.39804         5.6332551         27.051428         1.5349860         148935.13         1986412.4         30.718813         1.9330587         30.214225         18.133946    
   1.46000     601.27537         5.6088509         27.107647         1.5327115         147996.35         1950063.8         30.468917         1.9530718         32.577212         20.695534    
   1.47000     612.09593         5.5745194         27.163572         1.5306797         147066.43         1911266.9         30.255677         1.9787711         34.893539         23.270803    
   1.48000     622.84034         5.5301548         27.219104         1.5288796         146151.80         1870260.4         30.083633         2.0106581         37.131498         25.786181    
   1.49000     633.48934         5.4759425         27.274142         1.5273013         145257.91         1827340.8         29.956235         2.0491686         39.255989         28.159918    
   1.50000     644.02428         5.4123730         27.328591         1.5259362         144389.06         1782857.4         29.875647         2.0946465         41.229075         30.305662    
   1.51000     654.42780         5.3402380         27.382361         1.5247769         143548.38         1737205.2         29.842594         2.1473136         43.010742         32.136974    
   1.52000     664.68430         5.2606054         27.435371         1.5238174         142737.85         1690815.2         29.856239         2.2072371         44.559860         33.572507    
   1.53000     674.78051         5.1747758         27.487552         1.5230531         141958.44         1644142.4         29.914114         2.2742947         45.835352         34.541450    
   1.54000     684.70583         5.0842215         27.538851         1.5224805         141210.39         1597653.2         30.012109         2.3481402         46.797556         34.988784    
   1.55000     694.45263         4.9905131         27.589226         1.5220975         140493.51         1551811.6         30.144520         2.4281717         47.409774         34.879863    
   1.56000     704.01636         4.8952394         27.638656         1.5219023         139807.69         1507066.8         30.304172         2.5135060         47.639948         34.203857    
   1.57000     713.39548         4.7999273         27.687131         1.5218940         139153.35         1463841.0         30.482626         2.6029660         47.462415         32.975665    
   1.58000     722.59128         4.7059671         27.734659         1.5220715         138531.92         1422518.8         30.670463         2.6950842         46.859642         31.236038    
   1.59000     731.60757         4.6145495         27.781259         1.5224338         137946.28         1383439.2         30.857665         2.7881298         45.823810         29.049754    
   1.60000     740.45023         4.5266174         27.826961         1.5229791         137401.12         1346888.8         31.034061         2.8801617         44.358093         26.501929    
   1.61000     749.12669         4.4428360         27.871805         1.5237049         136903.00         1313097.7         31.189853         2.9691101         42.477458         23.692674    
   1.62000     757.64538         4.3635813         27.915833         1.5246080         136460.43         1282236.9         31.316150         3.0528826         40.208821         20.730556    
   1.63000     766.01521         4.2889477         27.959092         1.5256844         136083.52         1254418.7         31.405503         3.1294878         37.590435         17.725447    
   1.64000     774.24499         4.2187717         28.001627         1.5269295         135783.66         1229697.9         31.452367         3.1971639         34.670478         14.781486    
   1.65000     782.34301         4.1526695         28.043481         1.5283382         135572.90         1208076.1         31.453441         3.2544970         31.504874         11.990846    
   1.66000     790.31664         4.0900859         28.084692         1.5299059         135463.36         1189506.2         31.407859         3.3005143         28.154526         9.4289465    
   1.67000     798.17205         4.0303486         28.125292         1.5316282         135466.58         1173899.2         31.317182         3.3347391         24.682203         7.1515248    
   1.68000     805.91405         3.9727260         28.165306         1.5335019         135592.96         1161131.6         31.185213         3.3572005         21.149396         5.1937064    
   1.69000     813.54601         3.9164830         28.204751         1.5355247         135851.23         1151053.3         31.017655         3.3683990         17.613453         3.5709557    
   1.70000     821.06992         3.8609333         28.243638         1.5376962         136248.07         1143495.9         30.821637         3.3692334         14.125240         2.2815306    
   1.71000     828.48653         3.8054830         28.281970         1.5400176         136787.88         1138280.6         30.605201         3.3609026         10.727521         1.3099299    
   1.72000     835.79557         3.7496663         28.319747         1.5424916         137472.57         1135225.2         30.376762         3.3447948         7.4541112        0.63077395    
   1.73000     842.99599         3.6931688         28.356961         1.5451228         138301.50         1134150.8         30.144639         3.3223799         4.3297762        0.21261882    
   1.74000     850.08630         3.6358395         28.393607         1.5479168         139271.47         1134886.9         29.916652         3.2951140         1.3707544        0.21324156E-01
   1.75000     857.06489         3.5776914         28.429675         1.5508804         140376.78         1137274.7         29.699836         3.2643647        -1.4142596        0.22746975E-01
   1.76000     863.93029         3.5188904         28.465159         1.5540212         141609.34         1141170.7         29.500265         3.2313599        -4.0228599        0.18468024    
   1.77000     870.68153         3.4597346         28.500052         1.5573463         142958.88         1146446.7         29.322978         3.1971590        -6.4575772        0.47807175    
   1.78000     877.31829         3.4006265         28.534354         1.5608628         144413.16         1152991.1         29.171992         3.1626428        -8.7245706        0.87763530    
   1.79000     883.84111         3.3420400         28.568066         1.5645764         145958.34         1160707.9         29.050377         3.1285193        -10.832466         1.3620015    
   1.80000     890.25148         3.2844848         28.601198         1.5684913         147579.40         1169515.5         28.960372         3.0953386        -12.791394         1.9135585    
   1.81000     896.55191         3.2284723         28.633761         1.5726096         149260.63         1179345.3         28.903518         3.0635131        -14.612251         2.5181130    
   1.82000     902.74585         3.1744834         28.665774         1.5769311         150986.18         1190140.0         28.880794         3.0333399        -16.306160         3.1644735    
   1.83000     908.83763         3.1229419         28.697259         1.5814532         152740.72         1201852.4         28.892747         3.0050222        -17.884113         3.8440228    
   1.84000     914.83235         3.0741944         28.728242         1.5861709         154509.95         1214443.6         28.939593         2.9786884        -19.356749         4.5503227    
   1.85000     920.73566         3.0284973         28.758753         1.5910769         156281.16         1227882.1         29.021320         2.9544083        -20.734230         5.2787670    
   1.86000     926.55365         2.9860119         28.788823         1.5961628         158043.66         1242142.5         29.137750         2.9322069        -22.026187         6.0262906    
   1.87000     932.29260         2.9468061         28.818484         1.6014190         159789.03         1257205.1         29.288603         2.9120749        -23.241703         6.7911297    
   1.88000     937.95887         2.9108636         28.847770         1.6068358         161511.20         1273055.1         29.473541         2.8939774        -24.389328         7.5726325    
   1.89000     943.55868         2.8780987         28.876712         1.6124042         163206.30         1289682.0         29.692205         2.8778610        -25.477125         8.3711181    
   1.90000     949.09806         2.8483746         28.905342         1.6181167         164872.37         1307079.2         29.944236         2.8636592        -26.512731         9.1877854    
   1.91000     954.58275         2.8215249         28.933689         1.6239674         166508.90         1325244.0         30.229294         2.8512953        -27.503450         10.024672    
   1.92000     960.01812         2.7973763         28.961782         1.6299529         168116.19         1344177.1         30.547055         2.8406837        -28.456352         10.884662    
   1.93000     965.40926         2.7757705         28.989645         1.6360722         169694.75         1363883.5         30.897184         2.8317287        -29.378368         11.771522    
   1.94000     970.76094         2.7565831         29.017305         1.6423264         171244.70         1384372.9         31.279306         2.8243207        -30.276349         12.689956    
   1.95000     976.07778         2.7397405         29.044785         1.6487183         172765.19         1405660.9         31.692940         2.8183308        -31.157064         13.645631    
   1.96000     981.36429         2.7252302         29.072108         1.6552520         174254.04         1427769.8         32.137444         2.8136052        -32.027116         14.645151    
   1.97000     986.62501         2.7131075         29.099297         1.6619317         175707.43         1450730.1         32.611953         2.8099604        -32.892780         15.695957    
   1.98000     991.86468         2.7034949         29.126378         1.6687610         177119.88         1474581.6         33.115333         2.8071805        -33.759772         16.806134    
   1.99000     997.08833         2.6965775         29.153376         1.6757417         178484.32         1499373.5         33.646162         2.8050184        -34.632994         17.984149    
   2.00000     1002.3014         2.6925926         29.180319         1.6828730         179792.41         1525164.8         34.202726         2.8031991        -35.516292         19.238536    
   2.01000     1007.5098         2.6918153         29.207239         1.6901506         181034.97         1552023.8         34.783047         2.8014268        -36.412279         20.577571    
   2.02000     1012.7200         2.6945423         29.234167         1.6975661         182202.61         1580026.9         35.384911         2.7993916        -37.322234         22.008970    
   2.03000     1017.9392         2.7010726         29.261142         1.7051067         183286.36         1609258.2         36.005889         2.7967769        -38.246073         23.539619    
   2.04000     1023.1749         2.7116889         29.288203         1.7127553         184278.50         1639808.6         36.643355         2.7932646        -39.182385         25.175314    
   2.05000     1028.4353         2.7266384         29.315390         1.7204903         185173.30         1671775.4         37.294468         2.7885376        -40.128453         26.920478    
   2.06000     1033.7289         2.7461146         29.342750         1.7282872         185967.76         1705261.8         37.956156         2.7822821        -41.080253         28.777781    
   2.07000     1039.0648         2.7702407         29.370328         1.7361185         186662.23         1740377.4         38.625093         2.7741894        -42.032374         30.747604    
   2.08000     1044.4518         2.7990541         29.398171         1.7439555         187260.86         1777236.9         39.297705         2.7639608        -42.977881         32.827312    
   2.09000     1049.8991         2.8324929         29.426325         1.7517693         187771.84         1815959.4         39.970220         2.7513156        -43.908150         35.010347    
   2.10000     1055.4155         2.8703857         29.454836         1.7595326         188207.39         1856665.8         40.638772         2.7360047        -44.812738         37.285221    
   2.11000     1061.0092         2.9124442         29.483746         1.7672204         188583.37         1899475.0         41.299567         2.7178277        -45.679367         39.634533    
   2.12000     1066.6880         2.9582606         29.513097         1.7748120         188918.76         1944498.9         41.949090         2.6966517        -46.494068         42.034201    
   2.13000     1072.4587         3.0073113         29.542922         1.7822915         189234.80         1991836.4         42.584332         2.6724291        -47.241535         44.453061    
   2.14000     1078.3270         3.0589665         29.573252         1.7896487         189554.00         2041567.2         43.202999         2.6452105        -47.905675         46.853021    
   2.15000     1084.2971         3.1125074         29.604108         1.7968795         189899.08         2093744.9         43.803671         2.6151509        -48.470302         49.189817    
   2.16000     1090.3720         3.1671496         29.635506         1.8039855         190291.87         2148392.1         44.385887         2.5825062        -48.919906         51.414400    
   2.17000     1096.5530         3.2220720         29.667452         1.8109741         190752.38         2205495.7         44.950147         2.5476216        -49.240400         53.474823    
   2.18000     1102.8399         3.2764490         29.699945         1.8178570         191297.89         2265004.0         45.497813         2.5109124        -49.419754         55.318466    
   2.19000     1109.2309         3.3294833         29.732976         1.8246501         191942.42         2326826.1         46.030960         2.4728405        -49.448448         56.894366    
   2.20000     1115.7225         3.3804370         29.766528         1.8313716         192696.29         2390831.9         46.552171         2.4338898        -49.319711         58.155406    
   2.21000     1122.3102         3.4286573         29.800576         1.8380413         193565.94         2456853.3         47.064334         2.3945434        -49.029546         59.060207    
   2.22000     1128.9881         3.4735955         29.835090         1.8446793         194554.01         2524686.6         47.570464         2.3552658        -48.576577         59.574622    
   2.23000     1135.7494         3.5148181         29.870036         1.8513053         195659.49         2594094.3         48.073560         2.3164905        -47.961788         59.672811    
   2.24000     1142.5866         3.5520085         29.905373         1.8579372         196878.11         2664807.4         48.576532         2.2786136        -47.188209         59.337988    
   2.25000     1149.4917         3.5849617         29.941062         1.8645914         198202.73         2736527.0         49.082159         2.2419914        -46.260620         58.562907    
   2.26000     1156.4564         3.6135723         29.977058         1.8712819         199623.88         2808926.4         49.593083         2.2069412        -45.185300         57.350170    
   2.27000     1163.4722         3.6378189         30.013318         1.8780202         201130.25         2881653.8         50.111811         2.1737436        -43.969840         55.712363    
   2.28000     1170.5307         3.6577462         30.049800         1.8848154         202709.30         2954334.9         50.640708         2.1426442        -42.622995         53.671984    
   2.29000     1177.6236         3.6734478         30.086459         1.8916746         204347.69         3026578.1         51.181967         2.1138545        -41.154552         51.261067    
   2.30000     1184.7430         3.6850506         30.123255         1.8986031         206031.79         3097979.3         51.737569         2.0875531        -39.575198         48.520435    
   2.31000     1191.8809         3.6927024         30.160147         1.9056042         207748.09         3168128.5         52.309241         2.0638857        -37.896347         45.498542    
   2.32000     1199.0300         3.6965619         30.197097         1.9126806         209483.50         3236617.1         52.898420         2.0429672        -36.129947         42.249928    
   2.33000     1206.1830         3.6967924         30.234066         1.9198334         211225.61         3303044.1         53.506251         2.0248841        -34.288270         38.833409    
   2.34000     1213.3331         3.6935566         30.271021         1.9270633         212962.83         3367022.5         54.133621         2.0096993        -32.383710         35.310123    
   2.35000     1220.4737         3.6870141         30.307926         1.9343705         214684.56         3428185.1         54.781232         1.9974575        -30.428627         31.741612    
   2.36000     1227.5985         3.6773186         30.344751         1.9417545         216381.19         3486188.5         55.449700         1.9881921        -28.435247         28.188040    
   2.37000     1234.7017         3.6646166         30.381463         1.9492147         218044.16         3540717.3         56.139659         1.9819310        -26.415649         24.706647    
   2.38000     1241.7774         3.6490461         30.418033         1.9567501         219666.03         3591487.4         56.851860         1.9787018        -24.381819         21.350426    
   2.39000     1248.8204         3.6307349         30.454435         1.9643597         221240.52         3638249.7         57.587230         1.9785348        -22.345766         18.166991    
   2.40000     1255.8254         3.6098005         30.490639         1.9720421         222762.54         3680794.3         58.346875         1.9814634        -20.319667         15.197590    
   2.41000     1262.7875         3.5863499         30.526622         1.9797964         224228.34         3718955.5         59.132034         1.9875216        -18.315993         12.476189    
   2.42000     1269.7018         3.5604803         30.562358         1.9876216         225635.56         3752617.0         59.943979         1.9967392        -16.347605         10.028650    
   2.43000     1276.5638         3.5322805         30.597824         1.9955168         226983.33         3781717.3         60.783867         2.0091358        -14.427762         7.8720351    
   2.44000     1283.3690         3.5018329         30.632996         2.0034818         228272.40         3806254.5         61.652594         2.0247133        -12.570059         6.0141249    
   2.45000     1290.1132         3.4692162         30.667853         2.0115166         229505.10         3826290.1         62.550641         2.0434494        -10.788254         4.4532825    
   2.46000     1296.7923         3.4345071         30.702374         2.0196215         230685.43         3841950.0         63.477970         2.0652914        -9.0960411         3.1787512    
   2.47000     1303.4023         3.3977829         30.736537         2.0277976         231818.96         3853423.3         64.433965         2.0901533        -7.5067546         2.1714566    
   2.48000     1309.9393         3.3591222         30.770323         2.0360461         232912.78         3860958.8         65.417446         2.1179145        -6.0330706         1.4053095    
   2.49000     1316.3997         3.3186062         30.803713         2.0443689         233975.35         3864858.0         66.426747         2.1484213        -4.6867257        0.84893144    
   2.50000     1322.7800         3.2763178         30.836689         2.0527681         235016.34         3865466.3         67.459854         2.1814915        -3.4782989        0.46766588    
   2.51000     1329.0768         3.2323421         30.869234         2.0612466         236046.42         3863163.5         68.514570         2.2169192        -2.4170830        0.22569722    
   2.52000     1335.2870         3.1867657         30.901331         2.0698079         237077.11         3858353.3         69.588693         2.2544816        -1.5110610        0.88097990E-01
   2.53000     1341.4075         3.1396774         30.932964         2.0784562         238120.48         3851454.3         70.680150         2.2939435       -0.76698099        0.22656559E-01
   2.54000     1347.4356         3.0911697         30.964119         2.0871973         239189.01         3842892.4         71.787073         2.3350600       -0.19050552        0.13946761E-02
   2.55000     1353.3684         3.0413422         30.994783         2.0960382         240295.30         3833095.7         72.907789         2.3775753        0.21360651        0.17489549E-02
   2.56000     1359.2037         2.9903061         31.024942         2.1049877         241451.84         3822491.8         74.040714         2.4212189        0.44133803        0.74454210E-02
   2.57000     1364.9392         2.9381903         31.054586         2.1140568         242670.75         3811507.4         75.184165         2.4656965        0.48932445        0.91262131E-02
   2.58000     1370.5729         2.8851480         31.083703         2.1232590         243963.49         3800569.3         76.336116         2.5106803        0.35488164        0.47864741E-02
   2.59000     1376.1032         2.8313632         31.112286         2.1326097         245340.51         3790106.3         77.493935         2.5557969        0.36179198E-01    0.49610004E-04
   2.60000     1381.5289         2.7770561         31.140329         2.1421269         246810.93         3780550.7         78.654140         2.6006178       -0.46743466        0.82603202E-02
   2.61000     1386.8493         2.7224854         31.167826         2.1518297         248382.21         3772338.5         79.812240         2.6446540        -1.1549757        0.50321819E-01
   2.62000     1392.0640         2.6679488         31.194778         2.1617388         250059.75         3765908.3         80.962686         2.6873558        -2.0232771        0.15416312    
   2.63000     1397.1735         2.6137783         31.221187         2.1718746         251846.70         3761697.6         82.098967         2.7281222        -3.0664195        0.35370973    
   2.64000     1402.1789         2.5603327         31.247056         2.1822566         253743.65         3760136.2         83.213875         2.7663186        -4.2752169        0.68725811    
   2.65000     1407.0818         2.5079861         31.272397         2.1929020         255748.57         3761638.2         84.299928         2.8013037        -5.6368475         1.1952248    
   2.66000     1411.8849         2.4571144         31.297221         2.2038244         257856.76         3766592.3         85.349916         2.8324647        -7.1347087         1.9173487    
   2.67000     1416.5912         2.4080798         31.321545         2.2150330         260061.03         3775350.2         86.357539         2.8592559        -8.7485623         2.8895527    
   2.68000     1421.2047         2.3612165         31.345390         2.2265318         262351.87         3788216.6         87.318051         2.8812387        -10.455003         4.1407891    
   2.69000     1425.7299         2.3168167         31.368778         2.2383187         264717.89         3805439.3         88.228852         2.8981165        -12.228246         5.6902736    
   2.70000     1430.1717         2.2751206         31.391735         2.2503859         267146.21         3827201.7         89.089927         2.9097607        -14.041193         7.5455235    
   2.71000     1434.5357         2.2363090         31.414290         2.2627203         269622.97         3853619.0         89.904083         2.9162225        -15.866676         9.7015396    
   2.72000     1438.8274         2.2005008         31.436471         2.2753042         272133.91         3884737.9         90.676926         2.9177298        -17.678769         12.141317    
   2.73000     1443.0528         2.1677541         31.458310         2.2881164         274664.84         3920540.7         91.416554         2.9146666        -19.454029         14.837649    
   2.74000     1447.2178         2.1380708         31.479837         2.3011340         277202.18         3960953.7         92.133000         2.9075384        -21.172508         17.755969    
   2.75000     1451.3283         2.1114051         31.501082         2.3143332         279733.36         4005859.6         92.837471         2.8969273        -22.818442         20.857761    
   2.76000     1455.3901         2.0876730         31.522075         2.3276912         282247.13         4055112.0         93.541464         2.8834427        -24.380522         24.103984    
   2.77000     1459.4087         2.0667634         31.542844         2.3411865         284733.84         4108551.8         94.255892         2.8676738        -25.851734         27.457951    
   2.78000     1463.3895         2.0485487         31.563419         2.3547999         287185.46         4166022.7         94.990306         2.8501497        -27.228805         30.887217    
   2.79000     1467.3376         2.0328945         31.583824         2.3685146         289595.67         4227383.3         95.752338         2.8313123        -28.511348         34.364270    
   2.80000     1471.2577         2.0196665         31.604085         2.3823162         291959.68         4292516.4         96.547422         2.8115042        -29.700855         37.866038    
   2.81000     1475.1544         2.0087355         31.624225         2.3961918         294274.14         4361331.9         97.378823         2.7909714        -30.799680         41.372479    
   2.82000     1479.0322         1.9999795         31.644267         2.4101299         296536.86         4433764.8         98.247948         2.7698793        -31.810170         44.864687    
   2.83000     1482.8950         1.9932827         31.664231         2.4241197         298746.62         4509767.8         99.154879         2.7483366        -32.734069         48.323031    
   2.84000     1486.7467         1.9885336         31.684139         2.4381506         300902.97         4589301.4         100.09901         2.7264228        -33.572239         51.725799    
   2.85000     1490.5911         1.9856210         31.704008         2.4522122         303006.03         4672321.5         101.07966         2.7042140        -34.324734         55.048701    
   2.86000     1494.4315         1.9844305         31.723857         2.4662942         305056.46         4758769.0         102.09657         2.6818010        -34.991132         58.265382    
   2.87000     1498.2712         1.9848416         31.743702         2.4803867         307055.34         4848562.1         103.15016         2.6592978        -35.571050         61.348836    
   2.88000     1502.1131         1.9867262         31.763559         2.4944808         309004.22         4941593.4         104.24150         2.6368394        -36.064684         64.273398    
   2.89000     1505.9600         1.9899486         31.783441         2.5085689         310905.18         5037732.6         105.37205         2.6145703        -36.473245         67.016835    
   2.90000     1509.8143         1.9943673         31.803362         2.5226451         312760.86         5136833.5         106.54316         2.5926273        -36.799190         69.561993    
   2.91000     1513.6782         1.9998383         31.823332         2.5367055         314574.53         5238744.8         107.75554         2.5711201        -37.046185         71.897571    
   2.92000     1517.5535         2.0062182         31.843362         2.5507479         316350.14         5343321.3         109.00870         2.5501156        -37.218796         74.017759    
   2.93000     1521.4420         2.0133681         31.863459         2.5647716         318092.27         5450434.6         110.30060         2.5296285        -37.321978         75.920741    
   2.94000     1525.3450         2.0211556         31.883631         2.5787771         319806.07         5559978.6         111.62749         2.5096204        -37.360446         77.606343    
   2.95000     1529.2635         2.0294557         31.903884         2.5927653         321497.23         5671871.2         112.98408         2.4900090        -37.338048         79.073248    
   2.96000     1533.1985         2.0381493         31.924221         2.6067369         323171.79         5786047.9         114.36398         2.4706843        -37.257265         80.316349    
   2.97000     1537.1506         2.0471208         31.944648         2.6206922         324836.04         5902451.3         115.76032         2.4515306        -37.118904         81.324744    
   2.98000     1541.1203         2.0562542         31.965164         2.6346308         326496.39         6021014.8         117.16655         2.4324501        -36.922066         82.080818    
   2.99000     1545.1076         2.0654281         31.985773         2.6485517         328159.20         6141644.7         118.57721         2.4133847        -36.664368         82.560650    
   3.00000     1549.1127         2.0745124         32.006473         2.6624535         329830.65         6264202.0         119.98868         2.3943328        -36.342417         82.735779    
